,carat,cut,color,clarity,depth,table,price,x,y,z,y/x
16280,1.01,4,G,VS2,60.1,55.0,6512,6.53,6.58,3.94,0.9924012158054711
16281,1.11,4,F,SI1,61.1,57.0,6512,6.67,6.69,4.08,0.9970104633781763
16282,1.53,3,H,SI2,61.5,60.0,6512,7.46,7.39,4.56,1.0094722598105548
16283,3.0,0,H,I1,63.1,55.0,6512,9.23,9.1,5.77,1.0142857142857145
16284,1.33,0,I,SI1,62.6,56.0,6513,6.97,7.03,4.38,0.9914651493598862
16285,0.92,4,D,VS2,61.4,56.0,6513,6.26,6.28,3.85,0.9968152866242037
16286,1.01,0,E,VS2,63.3,58.0,6516,6.38,6.35,4.03,1.004724409448819
16287,1.01,0,E,VS2,63.3,60.0,6516,6.33,6.3,4.0,1.0047619047619047
16288,1.01,3,E,VS2,58.1,60.0,6516,6.58,6.51,3.8,1.010752688172043
16289,1.01,4,G,VS2,61.5,57.0,6516,6.49,6.45,3.98,1.006201550387597
16290,1.01,0,E,VS2,61.1,62.0,6517,6.39,6.5,3.94,0.9830769230769231
16291,1.01,2,E,VS2,58.9,62.0,6517,6.55,6.63,3.88,0.9879336349924586
16292,1.15,4,E,SI1,60.2,57.0,6517,6.8,6.77,4.09,1.0044313146233383
16293,1.0,0,E,VS2,62.6,60.0,6518,6.35,6.4,3.99,0.9921874999999999
16294,1.2,4,H,SI1,62.1,56.0,6518,6.83,6.76,4.22,1.0103550295857988
16295,1.22,4,F,SI2,62.5,56.0,6518,6.85,6.81,4.27,1.0058737151248165
16296,1.32,3,H,VVS2,61.3,58.0,6520,7.05,7.01,4.31,1.0057061340941513
16297,1.0,3,F,VS2,61.9,59.0,6521,6.36,6.41,3.95,0.9921996879875196
16298,2.0,2,J,I1,63.6,62.0,6521,7.97,7.8,5.02,1.0217948717948717
16299,1.01,0,E,VS2,62.2,58.0,6522,6.36,6.41,3.97,0.9921996879875196
16300,1.01,0,E,VS2,60.4,58.0,6522,6.47,6.6,3.95,0.9803030303030303
16301,1.01,0,E,VS2,63.3,56.0,6522,6.34,6.37,4.02,0.9952904238618524
16302,1.01,2,E,VS2,58.0,60.0,6522,6.64,6.68,3.86,0.9940119760479041
16303,1.5,2,J,SI1,64.5,56.0,6523,7.09,7.18,4.6,0.9874651810584958
16304,1.07,0,G,VS2,62.9,59.0,6525,6.49,6.52,4.09,0.9953987730061351
16305,1.13,4,G,VS2,62.7,57.0,6525,6.65,6.68,4.18,0.9955089820359282
16306,1.19,0,F,SI1,60.8,59.0,6526,6.85,6.89,4.18,0.9941944847605225
16307,1.2,0,G,SI1,62.8,60.0,6526,6.71,6.79,4.24,0.9882179675994109
16308,1.2,0,G,SI1,62.8,57.0,6526,6.68,6.73,4.21,0.9925705794947993
16309,1.11,3,H,VS2,61.1,59.0,6527,6.66,6.63,4.06,1.004524886877828
16310,1.04,4,G,VS2,60.8,57.0,6529,6.55,6.57,3.99,0.9969558599695585
16311,1.01,3,G,VS1,59.8,59.0,6529,6.55,6.5,3.9,1.0076923076923077
16312,1.01,0,G,VS1,63.2,61.0,6529,6.35,6.33,4.01,1.0031595576619272
16313,1.01,0,G,VS1,63.5,59.0,6529,6.36,6.31,4.02,1.0079239302694138
16314,1.01,2,G,VS1,63.7,56.0,6529,6.37,6.29,4.03,1.012718600953895
16315,1.31,3,H,SI2,60.8,58.0,6529,7.13,7.08,4.32,1.0070621468926553
16316,1.08,4,G,VS2,62.5,56.0,6530,6.57,6.54,4.1,1.0045871559633028
16317,1.15,1,G,VS1,64.6,57.0,6530,6.6,6.5,4.23,1.0153846153846153
16318,1.22,0,F,SI1,63.1,58.0,6530,6.8,6.74,4.27,1.0089020771513353
16319,1.22,0,G,SI2,59.2,61.0,6531,6.99,6.92,4.12,1.0101156069364163
16320,1.09,4,D,SI1,61.3,55.9,6532,6.61,6.65,4.06,0.9939849624060151
16321,1.08,3,G,VS2,62.3,58.0,6532,6.54,6.5,4.06,1.0061538461538462
16322,1.08,3,G,VS2,60.1,59.0,6532,6.7,6.64,4.01,1.0090361445783134
16323,1.08,4,G,VS2,62.4,55.0,6532,6.62,6.55,4.11,1.0106870229007634
16324,1.08,3,G,VS1,61.5,61.0,6532,6.62,6.55,4.05,1.0106870229007634
16325,1.27,3,I,VS1,62.2,59.0,6532,6.92,6.87,4.29,1.007278020378457
16326,1.08,3,G,VS2,59.4,59.0,6532,6.75,6.68,3.99,1.0104790419161678
16327,2.0,1,F,I1,66.1,57.0,6532,7.84,7.7,5.14,1.018181818181818
16328,1.08,3,G,VS2,62.4,57.0,6532,6.56,6.49,4.07,1.0107858243451462
16329,1.01,0,F,VS2,63.3,57.0,6533,6.41,6.33,4.03,1.0126382306477093
16330,1.01,3,F,VS2,61.7,58.0,6533,6.48,6.42,3.98,1.0093457943925235
16331,1.01,3,F,VS2,62.2,60.0,6533,6.4,6.37,3.97,1.0047095761381477
16332,1.01,3,F,VS2,59.3,62.0,6533,6.48,6.44,3.83,1.0062111801242235
16333,1.01,3,F,VS2,59.2,60.0,6533,6.54,6.51,3.86,1.0046082949308757
16334,1.01,4,F,VS2,62.0,56.0,6533,6.51,6.46,4.02,1.0077399380804952
16335,1.01,3,F,VS2,62.8,59.0,6533,6.41,6.33,4.0,1.0126382306477093
16336,1.01,0,F,VS2,63.1,60.0,6533,6.39,6.36,4.02,1.0047169811320753
16337,1.1,4,G,VS2,62.0,56.0,6534,6.6,6.68,4.12,0.9880239520958084
16338,1.1,3,G,VS2,60.2,58.0,6534,6.71,6.75,4.05,0.9940740740740741
16339,1.2,0,E,SI1,61.8,56.0,6534,6.75,6.82,4.19,0.9897360703812317
16340,1.11,3,G,VS2,61.4,58.0,6534,6.7,6.66,4.1,1.006006006006006
16341,2.21,3,H,I1,62.2,58.0,6535,8.31,8.27,5.16,1.0048367593712213
16342,1.0,4,H,VVS1,61.5,59.0,6535,6.37,6.41,3.93,0.9937597503900156
16343,1.1,4,G,VS1,61.3,54.0,6535,6.69,6.65,4.09,1.006015037593985
16344,1.29,0,I,VS2,61.8,58.0,6537,6.94,6.98,4.3,0.994269340974212
16345,1.03,0,G,VS1,62.2,57.0,6539,6.42,6.47,4.01,0.9922720247295209
16346,1.03,0,G,VS1,63.0,56.0,6539,6.43,6.46,4.06,0.9953560371517027
16347,1.08,4,D,SI1,62.7,57.0,6539,6.52,6.56,4.1,0.9939024390243902
16348,1.08,4,D,SI1,60.3,57.0,6539,6.68,6.71,4.04,0.9955290611028316
16349,1.01,0,F,VS2,63.2,59.0,6540,6.3,6.36,4.0,0.990566037735849
16350,0.3,3,H,VS2,62.9,59.0,608,4.3,4.26,2.69,1.0093896713615023
16351,0.3,0,H,VS2,63.5,58.0,608,4.27,4.24,2.7,1.007075471698113
16352,0.3,3,H,VS2,63.0,59.0,608,4.29,4.25,2.69,1.0094117647058825
16353,0.3,3,H,VS2,62.7,59.0,608,4.26,4.22,2.66,1.009478672985782
16354,0.3,3,H,VS2,62.7,59.0,608,4.27,4.22,2.66,1.0118483412322274
16355,0.3,3,H,VS2,62.6,58.0,608,4.28,4.22,2.66,1.014218009478673
16356,0.3,3,H,VS2,62.5,59.0,608,4.28,4.23,2.66,1.011820330969267
16357,0.3,0,H,VS2,63.5,59.0,608,4.27,4.2,2.69,1.0166666666666666
16358,0.3,2,D,VS2,64.1,57.0,608,4.25,4.21,2.71,1.009501187648456
16359,0.3,3,H,VS2,61.1,61.0,608,4.32,4.29,2.63,1.006993006993007
16360,0.32,4,E,VS2,61.4,57.0,608,4.4,4.46,2.72,0.9865470852017938
16361,0.33,3,D,SI1,60.1,59.0,608,4.46,4.49,2.69,0.9933184855233852
16362,0.33,4,D,SI1,62.5,54.0,608,4.43,4.44,2.77,0.9977477477477475
16363,0.33,3,D,SI1,60.3,58.0,608,4.47,4.49,2.7,0.9955456570155901
16364,0.33,0,I,VVS1,61.7,61.0,608,4.43,4.45,2.74,0.995505617977528
16365,0.33,4,D,SI1,62.4,54.0,608,4.41,4.44,2.76,0.9932432432432432
16366,0.33,0,D,SI1,60.0,59.0,608,4.47,4.5,2.69,0.9933333333333333
16367,0.33,3,I,VVS1,61.9,60.0,608,4.41,4.44,2.74,0.9932432432432432
16368,0.33,0,D,SI1,61.5,60.0,608,4.41,4.44,2.72,0.9932432432432432
16369,0.33,4,D,SI1,62.7,55.0,608,4.4,4.44,2.77,0.990990990990991
16370,0.33,3,D,SI1,60.4,60.0,608,4.41,4.46,2.68,0.9887892376681615
16371,0.33,4,D,SI1,61.3,56.0,608,4.44,4.46,2.73,0.9955156950672647
16372,0.33,0,D,SI1,62.8,56.0,608,4.39,4.43,2.77,0.9909706546275395
16373,0.33,0,I,VVS1,62.5,61.0,608,4.38,4.42,2.75,0.9909502262443439
16374,0.33,0,D,SI1,62.8,55.0,608,4.41,4.45,2.78,0.9910112359550561
16375,0.28,4,D,VVS1,61.7,57.0,608,4.2,4.23,2.6,0.9929078014184397
16376,0.28,0,E,VVS2,58.7,60.0,608,4.31,4.34,2.54,0.9930875576036866
16377,0.33,0,I,VVS1,58.9,61.0,609,4.52,4.55,2.67,0.9934065934065933
16378,0.29,0,F,VVS1,59.8,61.0,609,4.31,4.35,2.59,0.9908045977011494
16379,0.29,0,E,VVS1,59.5,61.0,609,4.29,4.31,2.56,0.9953596287703017
16380,1.18,4,I,VS1,62.6,55.3,6541,6.73,6.79,4.24,0.9911634756995582
16381,1.32,3,F,SI2,60.6,60.0,6541,7.05,7.1,4.29,0.9929577464788732
16382,1.04,0,G,VS1,63.2,56.0,6541,6.39,6.46,4.06,0.9891640866873065
16383,1.22,4,H,SI1,62.2,56.0,6541,6.84,6.89,4.27,0.9927431059506532
16384,1.04,4,G,VS2,62.8,56.0,6542,6.48,6.42,4.05,1.0093457943925235
16385,1.23,0,H,SI1,62.3,58.0,6542,6.79,6.83,4.24,0.9941434846266471
16386,1.32,3,G,SI1,62.1,59.0,6542,7.03,6.99,4.35,1.005722460658083
16387,1.18,3,F,SI1,62.3,59.0,6542,6.75,6.67,4.18,1.0119940029985008
16388,1.03,2,F,VS2,63.9,59.0,6543,6.35,6.38,4.07,0.9952978056426331
16389,1.03,4,F,VS2,59.1,55.0,6543,6.6,6.69,3.93,0.9865470852017936
16390,1.27,4,E,VS2,61.8,55.0,6543,7.03,6.92,4.31,1.0158959537572254
16391,1.27,4,F,VS2,62.8,56.0,6543,6.9,6.86,4.32,1.0058309037900874
16392,1.39,4,I,SI2,61.6,55.0,6544,7.14,7.18,4.41,0.9944289693593314
16393,1.52,3,H,SI2,60.7,60.0,6544,7.55,7.32,4.5,1.0314207650273224
16394,1.05,0,F,VS2,62.0,56.0,6545,6.48,6.52,4.03,0.9938650306748468
16395,1.25,3,I,VS1,60.4,59.0,6545,6.94,7.01,4.21,0.9900142653352355
16396,1.23,2,G,SI1,63.1,56.0,6545,6.78,6.81,4.29,0.9955947136563877
16397,1.09,0,G,VS1,62.5,59.0,6546,6.56,6.59,4.11,0.9954476479514416
16398,1.51,0,J,SI2,61.9,59.0,6546,7.26,7.31,4.51,0.9931600547195623
16399,1.26,0,H,SI1,60.6,60.0,6546,6.97,7.0,4.23,0.9957142857142857
16400,1.43,4,J,SI1,62.1,58.0,6546,7.23,7.16,4.47,1.0097765363128492
16401,1.2,3,H,VS2,60.6,58.0,6547,6.82,6.88,4.15,0.991279069767442
16402,1.06,4,G,VS2,61.1,57.0,6548,6.56,6.59,4.02,0.9954476479514416
16403,1.28,4,G,SI2,61.1,58.0,6548,6.98,7.03,4.28,0.9928876244665719
16404,0.63,4,D,IF,62.5,55.0,6549,5.47,5.5,3.43,0.9945454545454545
16405,1.21,0,G,SI1,61.2,58.0,6549,6.84,6.91,4.21,0.9898697539797394
16406,1.3,4,H,SI2,61.1,57.0,6552,7.09,7.04,4.32,1.0071022727272727
16407,1.01,0,E,VS2,62.9,57.0,6552,6.34,6.42,4.01,0.9875389408099688
16408,1.5,1,G,SI2,68.5,66.0,6552,6.87,6.76,4.67,1.0162721893491125
16409,1.0,2,F,VS1,57.8,59.0,6552,6.57,6.59,3.8,0.9969650986342945
16410,1.0,3,G,VS1,59.1,61.0,6552,6.54,6.48,3.85,1.0092592592592593
16411,1.5,2,G,SI2,63.6,58.0,6552,7.19,7.09,4.54,1.0141043723554302
16412,1.0,0,G,VS1,63.2,58.0,6552,6.32,6.27,3.98,1.0079744816586922
16413,1.52,3,F,SI2,60.7,61.0,6554,7.47,7.36,4.5,1.0149456521739129
16414,1.15,3,G,VS2,62.6,58.0,6557,6.68,6.71,4.19,0.9955290611028316
16415,1.23,4,D,SI1,60.9,54.0,6557,7.01,6.96,4.25,1.007183908045977
16416,1.03,4,G,VS2,61.8,56.0,6557,6.47,6.5,4.01,0.9953846153846153
16417,1.2,0,I,VVS2,59.9,55.0,6558,6.88,6.94,4.14,0.9913544668587896
16418,1.17,4,H,VS2,62.4,58.0,6558,6.73,6.71,4.19,1.0029806259314458
16419,1.03,4,G,VS1,62.1,57.0,6558,6.44,6.47,4.01,0.9953632148377126
16420,1.07,4,G,VS2,62.3,57.0,6558,6.58,6.54,4.09,1.0061162079510704
16421,1.27,0,I,SI1,60.7,61.0,6559,6.97,6.91,4.21,1.0086830680173662
16422,1.21,2,G,VVS2,63.8,55.0,6559,6.74,6.65,4.28,1.0135338345864662
16423,1.22,4,G,SI1,61.6,57.0,6559,6.89,6.81,4.22,1.011747430249633
16424,1.3,4,F,SI2,62.2,56.0,6559,7.0,6.96,4.34,1.0057471264367817
16425,1.03,4,H,VVS2,62.4,53.0,6560,6.45,6.51,4.05,0.9907834101382489
16426,1.08,4,G,VS2,62.5,57.0,6561,6.56,6.6,4.11,0.9939393939393939
16427,1.07,4,E,SI1,61.4,55.0,6561,6.57,6.62,4.05,0.9924471299093656
16428,1.13,3,G,VS2,60.1,59.0,6561,6.82,6.75,4.08,1.0103703703703704
16429,1.05,4,G,VS2,61.9,57.0,6562,6.47,6.51,4.03,0.9938556067588326
16430,1.08,4,H,VS1,62.0,55.0,6562,6.56,6.6,4.08,0.9939393939393939
16431,1.24,3,G,SI1,60.5,58.0,6562,7.1,7.05,4.13,1.0070921985815602
16432,1.01,0,D,VS2,59.8,60.0,6563,6.42,6.46,3.85,0.9938080495356038
16433,1.13,4,E,SI1,62.2,55.0,6563,6.66,6.69,4.15,0.9955156950672646
16434,1.02,4,G,VS1,62.2,57.0,6563,6.43,6.47,4.01,0.9938176197836167
16435,1.11,0,E,SI1,62.4,57.0,6563,6.58,6.6,4.11,0.9969696969696971
16436,1.01,2,D,VS2,62.5,62.0,6563,6.26,6.34,3.94,0.9873817034700315
16437,1.04,3,G,VS2,61.0,59.0,6564,6.53,6.42,3.95,1.017133956386293
16438,1.23,0,I,VS1,63.1,58.0,6564,6.77,6.91,4.32,0.979739507959479
16439,2.22,1,H,I1,70.1,55.0,6564,7.77,7.74,5.44,1.003875968992248
16440,1.33,3,G,SI2,60.3,58.0,6565,7.16,7.19,4.33,0.995827538247566
16441,1.06,4,D,SI1,61.5,56.0,6565,6.58,6.55,4.04,1.0045801526717557
16442,1.21,0,H,SI1,63.5,60.0,6566,6.65,6.61,4.21,1.006051437216339
16443,1.26,0,I,VS1,61.8,61.0,6566,6.9,6.95,4.28,0.9928057553956835
16444,1.28,0,F,SI1,63.0,56.0,6566,6.9,7.03,4.39,0.9815078236130867
16445,1.21,3,H,SI1,60.5,59.0,6566,6.96,6.89,4.19,1.0101596516690856
16446,1.21,3,H,SI1,62.4,56.0,6566,6.83,6.79,4.25,1.0058910162002945
16447,1.0,2,D,SI1,59.9,62.0,6568,6.41,6.45,3.85,0.993798449612403
16448,1.02,0,G,VS2,61.9,54.0,6569,6.45,6.48,4.0,0.9953703703703703
16449,1.2,0,H,SI1,62.3,57.0,6569,6.78,6.76,4.22,1.002958579881657
16450,1.2,4,H,SI1,61.2,60.0,6569,6.87,6.82,4.19,1.0073313782991202
16451,1.2,4,H,SI1,62.2,58.0,6569,6.81,6.77,4.22,1.0059084194977843
16452,1.09,0,G,VS1,59.7,63.0,6570,6.74,6.65,4.0,1.0135338345864662
16453,1.35,0,I,SI1,59.5,58.0,6573,7.28,7.17,4.3,1.0153417015341701
16454,1.21,3,H,SI1,59.8,58.0,6573,6.95,6.9,4.14,1.0072463768115942
16455,1.21,4,H,SI1,62.1,59.0,6573,6.81,6.75,4.21,1.0088888888888887
16456,1.31,4,I,VS1,64.3,59.0,6573,6.87,6.84,4.41,1.0043859649122808
16457,1.01,0,E,VS2,60.4,57.0,6577,6.45,6.49,3.91,0.9938366718027735
16458,1.23,3,H,VS2,60.6,59.0,6577,6.94,6.89,4.19,1.007256894049347
16459,1.35,3,I,SI1,59.2,59.0,6577,7.24,7.18,4.27,1.0083565459610029
16460,1.2,4,H,SI1,61.9,56.0,6578,6.78,6.82,4.21,0.9941348973607038
16461,1.43,0,J,VS2,62.8,56.0,6579,7.13,7.19,4.5,0.9916550764951321
16462,1.01,4,D,SI1,63.0,56.0,6579,6.36,6.41,4.02,0.9921996879875196
16463,1.11,3,D,VS2,59.5,60.0,6579,6.77,6.7,4.01,1.0104477611940297
16464,1.28,3,H,SI1,62.7,58.0,6580,6.88,6.94,4.33,0.9913544668587896
16465,1.28,3,H,SI1,59.9,59.0,6580,7.05,7.08,4.23,0.9957627118644068
16466,1.25,4,G,SI1,62.5,54.0,6580,6.88,6.85,4.29,1.0043795620437956
16467,1.02,0,E,VS2,63.2,60.0,6580,6.34,6.29,3.99,1.0079491255961843
16468,1.02,3,E,VS2,61.6,60.0,6580,6.51,6.42,3.98,1.014018691588785
16469,1.2,0,G,VS2,63.3,57.0,6580,6.69,6.64,4.22,1.0075301204819278
16470,1.0,4,F,VS2,61.7,54.0,6580,6.42,6.39,3.95,1.0046948356807512
16471,1.2,4,I,VVS2,61.5,57.0,6581,6.91,6.82,4.22,1.0131964809384164
16472,1.34,3,G,SI2,62.2,56.0,6581,7.08,7.0,4.38,1.0114285714285713
16473,1.02,0,E,VS2,63.3,57.0,6582,6.37,6.43,4.05,0.9906687402799379
16474,1.06,3,G,VS2,60.9,57.0,6582,6.65,6.61,4.04,1.006051437216339
16475,1.28,3,I,VS1,61.1,61.0,6583,7.01,6.96,4.27,1.007183908045977
16476,1.34,3,G,SI2,61.7,58.0,6583,7.1,7.04,4.36,1.0085227272727273
16477,1.2,4,H,VS2,62.6,56.0,6586,6.76,6.73,4.22,1.0044576523031203
16478,1.08,4,G,VS2,61.3,56.0,6586,6.59,6.62,4.05,0.9954682779456193
16479,1.2,3,G,SI1,62.3,59.0,6586,6.84,6.75,4.23,1.0133333333333334
16480,1.1,4,H,VS1,62.3,55.0,6586,6.57,6.61,4.1,0.9939485627836611
16481,1.05,4,G,VS2,61.8,57.0,6586,6.53,6.48,4.02,1.007716049382716
16482,1.05,0,E,VS2,63.5,57.0,6586,6.51,6.46,4.12,1.0077399380804952
16483,1.01,3,F,VS2,61.6,59.0,6587,6.39,6.43,3.95,0.9937791601866252
16484,1.01,4,G,VS2,62.1,58.0,6587,6.38,6.43,3.98,0.9922239502332815
16485,1.07,4,D,SI1,60.7,57.0,6587,6.61,6.64,4.02,0.9954819277108434
16486,1.29,3,H,SI1,61.6,57.0,6588,7.02,6.97,4.31,1.007173601147776
16487,1.29,3,H,SI1,62.9,59.0,6588,7.0,6.84,4.35,1.023391812865497
16488,1.2,4,H,SI1,61.9,54.0,6588,6.83,6.9,4.25,0.989855072463768
16489,1.2,3,H,SI1,59.5,58.0,6588,7.02,6.97,4.16,1.007173601147776
16490,1.29,4,H,SI1,61.6,57.0,6588,7.0,6.95,4.3,1.0071942446043165
16491,1.04,4,G,VS2,62.5,57.0,6589,6.46,6.49,4.05,0.9953775038520801
16492,1.04,3,G,VS2,60.1,59.0,6589,6.56,6.59,3.95,0.9954476479514416
16493,1.11,3,F,VS2,63.0,56.0,6589,6.62,6.49,4.15,1.0200308166409862
16494,1.02,4,G,VS2,62.6,56.0,6591,6.4,6.44,4.02,0.9937888198757764
16495,1.09,3,G,VS2,59.7,58.0,6592,6.74,6.7,4.01,1.0059701492537314
16496,2.01,0,H,I1,58.1,63.0,6592,8.3,8.19,4.79,1.0134310134310136
16497,1.11,0,G,VS2,62.2,55.0,6593,6.61,6.67,4.13,0.9910044977511245
16498,1.11,0,G,VS2,60.8,58.0,6593,6.65,6.7,4.06,0.9925373134328358
16499,1.28,3,H,SI1,62.0,62.0,6595,6.93,6.87,4.28,1.0087336244541485
16500,1.06,0,G,VS1,63.4,57.0,6595,6.48,6.45,4.1,1.0046511627906978
16501,1.51,1,D,SI2,66.2,54.0,6596,7.19,7.08,4.72,1.015536723163842
16502,1.36,0,F,SI1,62.8,53.0,6597,7.05,7.1,4.45,0.9929577464788732
16503,1.02,0,D,VS2,62.3,57.0,6597,6.41,6.47,4.01,0.9907264296754251
16504,2.1,1,G,I1,67.4,59.0,6597,7.82,7.76,5.24,1.0077319587628866
16505,2.1,1,G,I1,64.6,58.0,6597,8.05,8.01,5.19,1.0049937578027466
16506,1.26,4,H,SI2,61.8,54.0,6597,6.95,6.99,4.31,0.994277539341917
16507,1.26,4,I,SI1,62.6,57.0,6597,6.89,6.92,4.32,0.9956647398843931
16508,1.02,0,F,VS2,63.3,59.0,6597,6.4,6.37,4.04,1.0047095761381477
16509,1.02,4,F,VS2,62.7,54.0,6597,6.5,6.42,4.05,1.0124610591900312
16510,1.53,0,H,SI2,60.6,63.0,6597,7.43,7.38,4.49,1.0067750677506775
16511,1.02,3,F,VS2,61.3,58.0,6597,6.54,6.42,3.97,1.0186915887850467
16512,1.01,0,F,VS2,60.0,63.0,6598,6.46,6.48,3.88,0.9969135802469135
16513,1.0,4,E,VS2,61.6,57.0,6600,6.38,6.44,3.95,0.9906832298136645
16514,1.0,3,E,VS2,62.7,59.0,6600,6.31,6.38,3.98,0.9890282131661442
16515,1.0,0,E,VS2,62.8,60.0,6600,6.32,6.36,3.98,0.9937106918238994
16516,1.0,3,E,VS2,60.0,60.0,6600,6.43,6.43,3.89,1.0
16517,1.0,3,E,VS2,61.5,58.0,6600,6.39,6.42,3.94,0.9953271028037383
16518,1.0,0,E,VS2,62.8,57.0,6600,6.34,6.37,3.99,0.9952904238618524
16519,1.0,3,E,VS2,61.8,59.0,6600,6.38,6.41,3.95,0.9953198127925117
16520,1.0,0,E,VS2,62.1,59.0,6600,6.34,6.38,3.95,0.9937304075235109
16521,1.31,3,H,SI2,61.4,59.0,6602,6.99,6.96,4.28,1.0043103448275863
16522,1.2,0,D,SI2,62.9,59.0,6602,6.7,6.75,4.23,0.9925925925925926
16523,1.31,4,H,SI2,62.2,57.0,6602,7.0,6.96,4.34,1.0057471264367817
16524,1.33,0,G,SI2,62.0,59.0,6603,7.1,7.04,4.38,1.0085227272727273
16525,1.05,4,G,VS2,60.8,57.0,6604,6.65,6.58,4.02,1.0106382978723405
16526,1.05,4,G,VS2,62.8,57.0,6604,6.49,6.45,4.06,1.006201550387597
16527,1.2,3,F,SI1,60.2,58.0,6604,6.9,6.86,4.14,1.0058309037900874
16528,1.26,4,G,VS1,62.3,57.0,6604,6.93,6.87,4.3,1.0087336244541485
16529,1.05,4,G,VS2,61.9,56.0,6604,6.56,6.52,4.05,1.0061349693251533
16530,1.04,2,F,VS2,63.7,58.0,6606,6.34,6.43,4.07,0.9860031104199067
16531,1.0,3,G,VS1,62.4,59.0,6606,6.35,6.4,3.98,0.9921874999999999
16532,1.01,3,E,VS2,62.4,60.0,6606,6.43,6.39,4.0,1.0062597809076683
16533,1.01,2,E,VS2,56.7,61.0,6606,6.71,6.66,3.79,1.0075075075075075
16534,1.01,3,E,VS2,60.8,60.0,6606,6.46,6.43,3.92,1.0046656298600312
16535,1.01,3,E,VS2,62.5,58.0,6606,6.44,6.4,4.01,1.00625
16536,1.01,3,E,VS2,62.9,59.0,6606,6.36,6.3,3.98,1.0095238095238097
16537,1.21,3,H,VS1,61.9,60.0,6607,6.88,6.78,4.23,1.014749262536873
16538,1.22,0,D,SI2,59.0,58.0,6607,6.96,7.08,4.14,0.983050847457627
16539,1.0,4,H,VVS2,62.9,55.0,6607,6.34,6.39,4.0,0.9921752738654147
16540,0.63,4,D,IF,62.5,55.0,6607,5.5,5.47,3.43,1.0054844606946984
16541,1.25,4,G,SI1,60.4,57.0,6608,7.03,7.0,4.24,1.0042857142857142
16542,1.22,3,H,VS2,62.3,58.0,6608,6.85,6.77,4.24,1.0118168389955686
16543,1.0,3,F,VS2,61.7,56.0,6608,6.48,6.39,3.97,1.0140845070422537
16544,1.0,3,F,VS2,62.7,58.0,6608,6.4,6.33,3.99,1.0110584518167458
16545,1.37,0,G,SI2,62.8,57.0,6609,7.06,7.12,4.45,0.9915730337078651
16546,1.07,0,G,VS1,58.6,60.0,6610,6.65,6.76,3.93,0.9837278106508877
16547,1.03,4,D,SI1,61.3,56.0,6610,6.48,6.54,3.99,0.9908256880733946
16548,1.27,3,I,VS1,59.5,61.0,6611,7.08,7.04,4.2,1.0056818181818181
16549,1.0,4,G,VS2,62.1,57.0,6612,6.42,6.37,3.97,1.0078492935635792
16550,1.02,0,E,VS2,59.2,58.0,6612,6.52,6.58,3.88,0.9908814589665653
16551,1.01,2,D,VS1,61.1,56.0,6612,6.36,6.43,3.91,0.9891135303265942
16552,1.01,0,G,VS1,59.1,58.0,6613,6.56,6.63,3.9,0.9894419306184011
16553,1.01,0,G,VS1,62.2,53.0,6613,6.48,6.54,4.05,0.9908256880733946
16554,1.02,4,H,VVS2,62.0,56.0,6613,6.42,6.45,3.99,0.9953488372093023
16555,1.01,2,G,VS1,57.7,63.0,6613,6.55,6.65,3.81,0.9849624060150375
16556,1.02,4,F,VS2,62.7,57.0,6614,6.44,6.47,4.05,0.9953632148377126
16557,1.33,3,H,VS2,59.9,60.0,6614,7.13,7.09,4.26,1.005641748942172
16558,1.1,4,H,VVS2,59.7,58.0,6616,6.76,6.7,4.01,1.008955223880597
16559,1.31,4,I,VS1,62.1,56.0,6617,7.01,7.04,4.36,0.9957386363636364
16560,1.04,4,G,VS2,61.6,55.0,6617,6.51,6.55,4.02,0.9938931297709923
16561,1.09,4,G,VS2,60.9,57.0,6617,6.69,6.72,4.08,0.9955357142857144
16562,1.23,4,H,SI1,62.4,54.0,6617,6.83,6.89,4.28,0.9912917271407838
16563,1.01,3,G,VS1,62.3,59.0,6618,6.42,6.38,3.99,1.006269592476489
16564,1.01,0,G,VS1,63.2,58.0,6618,6.38,6.34,4.02,1.0063091482649842
16565,1.01,3,G,VS1,62.8,59.0,6618,6.37,6.34,3.99,1.0047318611987381
16566,1.01,3,G,VS1,62.6,59.0,6618,6.43,6.38,4.01,1.0078369905956113
16567,1.01,4,G,VS1,61.8,57.0,6618,6.45,6.4,3.97,1.0078125
16568,1.01,2,G,VS1,63.7,57.0,6618,6.37,6.32,4.04,1.0079113924050633
16569,1.01,4,G,VS1,61.2,57.0,6618,6.47,6.41,3.94,1.0093603744149766
16570,1.01,3,G,VS1,60.2,59.0,6618,6.58,6.51,3.94,1.010752688172043
16571,1.01,3,G,VS1,62.7,58.0,6618,6.41,6.38,4.01,1.0047021943573669
16572,1.01,3,G,VS1,62.6,59.0,6618,6.46,6.38,4.02,1.0125391849529781
16573,1.01,4,G,VS2,61.4,58.0,6618,6.47,6.44,3.97,1.0046583850931676
16574,1.0,0,F,VS2,61.1,60.0,6619,6.36,6.43,3.91,0.9891135303265942
16575,1.2,4,D,SI2,61.7,56.0,6619,6.81,6.88,4.22,0.9898255813953488
16576,1.04,4,H,VVS2,62.2,55.0,6619,6.48,6.52,4.04,0.9938650306748468
16577,1.14,3,G,VS2,61.2,58.0,6619,6.75,6.71,4.12,1.0059612518628913
16578,1.06,4,H,VS2,62.3,53.0,6619,6.58,6.56,4.09,1.003048780487805
