,carat,cut,color,clarity,depth,table,price,x,y,z,density
14464,1.12,Ideal,H,SI1,61.8,56.0,5838,6.67,6.69,4.13,0.0060773747807254695
14465,1.01,Premium,G,VS2,62.1,60.0,5839,6.35,6.37,3.95,0.006321368682719083
14466,1.01,Very Good,G,VS2,61.6,56.0,5839,6.4,6.46,3.96,0.006168984739031179
14467,1.02,Very Good,D,SI1,62.7,57.0,5839,6.42,6.5,4.05,0.006035270832778622
14468,1.08,Ideal,H,VS2,62.1,56.0,5839,6.59,6.56,4.08,0.006123142102616242
14469,1.02,Ideal,E,SI1,62.2,54.7,5840,6.44,6.47,4.01,0.006104718619513884
14470,1.0,Fair,F,VS2,64.9,56.0,5840,6.26,6.31,4.08,0.006204919399089794
14471,0.74,Ideal,D,VVS2,61.4,56.0,5841,5.82,5.87,3.58,0.006050449036528131
14472,1.23,Premium,F,SI2,59.9,58.0,5841,7.02,6.96,4.19,0.006008204921874579
14473,1.17,Ideal,D,SI2,62.7,57.0,5842,6.7,6.72,4.21,0.006172479982172611
14474,1.05,Ideal,F,SI1,61.3,54.0,5842,6.58,6.61,4.04,0.0059755870974486
14475,1.0,Ideal,F,VS2,62.0,55.0,5844,6.43,6.48,4.0,0.006000038400245761
14476,1.09,Very Good,H,VS1,60.2,61.0,5845,6.66,6.7,4.02,0.006076470767938802
14477,1.12,Premium,H,VS1,62.1,58.0,5845,6.6,6.64,4.11,0.006218192833266266
14478,1.5,Fair,J,VS2,64.5,59.0,5846,7.2,7.07,4.6,0.006405920095115101
14479,1.2,Premium,G,SI2,62.4,58.0,5846,6.77,6.73,4.21,0.006255980945866887
14480,1.2,Premium,H,SI2,62.3,59.0,5846,6.82,6.75,4.23,0.006162440388018058
14481,1.2,Premium,F,SI2,62.6,58.0,5846,6.79,6.73,4.23,0.0062080619226861315
14482,1.03,Premium,H,VS1,61.2,58.0,5849,6.55,6.52,4.0,0.006029597714606848
14483,1.26,Very Good,H,VS2,63.1,58.0,5849,6.91,6.81,4.34,0.0061695807996064635
14484,1.08,Ideal,H,VS2,61.9,54.0,5850,6.64,6.61,4.1,0.006001645784644056
14485,1.25,Very Good,F,SI2,58.0,63.0,5851,7.16,7.06,4.13,0.005987454663472285
14486,1.0,Very Good,D,SI1,63.2,60.0,5851,6.31,6.35,4.0,0.006239315172766638
14487,1.15,Premium,G,SI1,62.2,56.0,5851,6.76,6.68,4.18,0.006092540153971947
14488,1.15,Premium,G,SI1,62.6,58.0,5851,6.71,6.65,4.18,0.006165629062780954
14489,1.33,Ideal,J,VS1,61.3,57.0,5852,7.08,7.11,4.35,0.006073786551065612
14490,1.16,Ideal,H,SI1,60.0,60.0,5852,6.87,6.84,4.11,0.0060062489428225185
14491,1.0,Fair,G,VS1,58.7,67.0,5853,6.47,6.45,3.79,0.0063226158356172995
14492,1.2,Very Good,H,VS1,63.1,57.0,5853,6.69,6.65,4.2,0.006422205417451379
14493,1.0,Very Good,H,VS2,61.3,63.0,5854,6.38,6.4,3.92,0.0062476009212462415
14494,1.11,Ideal,H,SI1,61.6,56.0,5854,6.69,6.73,4.07,0.00605741582160668
14495,1.01,Premium,F,SI1,59.1,56.0,5854,6.65,6.52,3.89,0.005988285964015026
14496,1.01,Ideal,I,VS2,62.5,56.0,5855,6.38,6.41,4.0,0.0061742281603489844
14497,0.9,Good,G,IF,61.8,61.0,5855,6.12,6.17,3.8,0.006272235073334974
14498,1.23,Very Good,I,SI1,63.1,56.0,5855,6.91,6.79,4.32,0.006068390823787902
14499,1.23,Ideal,I,SI1,62.0,57.0,5855,6.91,6.87,4.27,0.006067956405374002
14500,1.36,Premium,I,SI2,62.7,58.0,5856,7.01,7.08,4.42,0.006199624178782283
14501,1.33,Ideal,J,SI1,62.4,54.0,5857,7.04,7.07,4.4,0.006073050486866868
14502,1.14,Premium,H,VS2,61.3,59.0,5858,6.76,6.72,4.13,0.00607629472408761
14503,1.24,Very Good,H,SI2,60.0,58.0,5858,6.99,7.05,4.21,0.005976862936964413
14504,1.81,Fair,J,I1,68.0,57.0,5859,7.43,7.39,5.04,0.006540557774719832
14505,1.0,Very Good,G,VS2,61.5,58.0,5860,6.36,6.39,3.92,0.006277055364030043
14506,1.0,Good,G,VS2,63.5,59.0,5860,6.23,6.33,3.99,0.006355289632442522
14507,1.09,Premium,H,VS1,60.2,59.0,5860,6.71,6.67,4.03,0.006043285302650861
14508,1.01,Premium,D,SI1,61.5,59.0,5860,6.46,6.39,3.95,0.006194280985955357
14509,1.01,Very Good,H,VS2,61.2,57.0,5861,6.49,6.41,3.95,0.00614641035486361
14510,1.01,Very Good,F,SI1,62.4,59.0,5861,6.37,6.42,3.99,0.006189762958186018
14511,1.14,Ideal,H,SI1,60.4,57.0,5861,6.78,6.83,4.11,0.005989804281253592
14512,1.35,Ideal,J,VS2,61.4,57.0,5862,7.1,7.13,4.37,0.006102453136437156
14513,1.12,Ideal,H,SI1,62.8,55.0,5863,6.66,6.61,4.17,0.006101073809690577
14514,1.14,Ideal,I,VS1,61.7,53.0,5863,6.75,6.77,4.17,0.005982412494425927
14515,1.0,Good,G,VS1,64.2,61.0,5863,6.23,6.29,4.02,0.006347975688319574
14516,1.01,Premium,G,VS2,60.7,61.0,5864,6.46,6.42,3.91,0.006228408236170781
14517,1.01,Premium,G,VS2,61.2,58.0,5864,6.49,6.46,3.96,0.006083436414452934
14518,1.01,Premium,G,VS2,63.0,56.0,5864,6.41,6.35,4.02,0.006172535066874529
14519,1.01,Premium,G,VS2,61.9,59.0,5864,6.38,6.34,3.94,0.006337459768424954
14520,1.01,Premium,G,VS2,61.6,61.0,5864,6.46,6.36,3.95,0.006223499292492883
14521,1.01,Premium,G,VS2,61.5,56.0,5864,6.47,6.41,3.96,0.006149840860385388
14522,1.0,Good,F,VS2,64.0,59.0,5864,6.29,6.25,4.03,0.0063119607711638066
14523,1.0,Premium,F,VS2,62.8,55.0,5864,6.38,6.35,4.0,0.0061708587367018
14524,1.0,Premium,F,VS2,59.9,59.0,5864,6.46,6.42,3.86,0.006246620890429323
14525,1.01,Premium,G,VS2,60.7,60.0,5864,6.49,6.45,3.93,0.006139378542318842
14526,1.01,Premium,G,VS2,62.1,59.0,5864,6.43,6.38,3.98,0.006185953485598599
14527,1.01,Premium,G,VS2,60.2,59.0,5864,6.55,6.48,3.92,0.006070423645850763
14528,1.1,Ideal,I,VS1,62.3,55.0,5864,6.64,6.6,4.12,0.006092330486996531
14529,1.21,Very Good,I,VS1,59.4,60.0,5865,6.9,6.97,4.12,0.006106695785007162
14530,1.0,Very Good,E,SI1,60.1,60.0,5865,6.45,6.49,3.89,0.006141097424549632
14531,1.21,Very Good,I,VS1,61.2,58.0,5866,6.85,6.91,4.21,0.006072040444205388
14532,1.24,Ideal,J,VS1,61.6,57.0,5866,6.89,6.93,4.26,0.006096205936758688
14533,1.24,Ideal,I,SI2,61.8,58.0,5866,6.85,6.9,4.25,0.006172954742036453
14534,1.08,Ideal,H,SI1,60.0,58.0,5867,6.69,6.66,4.01,0.0060447596316444375
14535,1.2,Very Good,H,SI1,62.4,57.0,5868,6.76,6.8,4.23,0.006171422364740936
14536,1.1,Ideal,G,SI1,62.2,56.6,5868,6.56,6.6,4.09,0.006211859184606518
14537,1.2,Premium,G,SI1,62.5,60.0,5868,6.74,6.68,4.21,0.006330861188313618
14538,1.31,Premium,I,SI1,63.0,57.0,5869,6.96,6.91,4.37,0.006233078144452795
14539,1.21,Very Good,H,SI1,63.1,60.0,5871,6.74,6.69,4.24,0.006328976737736158
14540,1.18,Good,D,SI2,59.7,61.0,5871,6.83,6.88,4.09,0.006139734019229731
14541,1.68,Good,E,I1,64.3,60.0,5871,7.48,7.44,4.8,0.0062891725605198085
14542,1.21,Premium,H,SI1,62.5,60.0,5871,6.77,6.7,4.21,0.006336359407522117
14543,1.04,Good,F,SI1,63.6,59.0,5871,6.4,6.36,4.06,0.00629318090281005
14544,1.07,Premium,D,SI1,61.8,61.0,5872,6.57,6.54,4.05,0.006148733024827837
14545,1.07,Ideal,D,SI1,61.8,55.0,5872,6.59,6.54,4.06,0.006114973526507978
14546,1.31,Premium,J,SI1,59.6,59.0,5876,7.16,7.13,4.26,0.006023641883950925
14547,1.06,Ideal,E,SI1,58.8,57.0,5877,6.71,6.66,3.93,0.006035546018026308
14548,1.28,Premium,H,VS2,59.4,60.0,5878,7.07,7.03,4.19,0.006146405486754041
14549,0.93,Ideal,G,IF,62.2,58.0,5879,6.25,6.22,3.88,0.00616567772731793
14550,0.95,Ideal,E,VS1,61.5,57.0,5879,6.3,6.28,3.87,0.0062045808354997106
14551,1.0,Premium,D,SI1,61.3,61.0,5880,6.52,6.39,3.96,0.006061168537046299
14552,1.0,Premium,D,SI1,59.6,57.0,5880,6.54,6.44,3.87,0.006135153304474553
14553,1.25,Ideal,H,SI2,62.8,55.0,5880,6.87,6.82,4.3,0.006204409379438945
14554,1.2,Very Good,F,SI2,62.8,57.0,5880,6.73,6.78,4.24,0.006202555105360321
14555,1.2,Ideal,I,VS2,61.5,57.0,5880,6.8,6.75,4.17,0.006269494208554725
14556,1.0,Ideal,D,SI1,60.6,56.0,5880,6.54,6.5,3.95,0.005955411831616686
14557,1.0,Premium,D,SI1,60.3,59.0,5880,6.47,6.44,3.89,0.006169646066901223
14558,1.0,Premium,D,SI1,62.5,59.0,5880,6.38,6.32,3.97,0.006247003312510988
14559,1.0,Premium,D,SI1,61.4,58.0,5880,6.43,6.37,3.93,0.006212366145951727
14560,1.0,Ideal,D,SI1,62.2,56.0,5880,6.38,6.35,3.96,0.006233190643133131
14561,1.0,Ideal,E,SI1,61.6,55.0,5880,6.45,6.43,3.97,0.006073496781456666
14562,1.0,Ideal,D,SI1,60.5,57.0,5880,6.52,6.48,3.93,0.006022611485283917
14563,1.01,Ideal,H,VS1,62.6,57.0,5882,6.4,6.37,4.0,0.006193583202511774
14564,1.01,Fair,E,VS2,65.3,59.0,5882,6.15,6.1,4.0,0.006730641076902572
14565,1.21,Ideal,H,VS2,62.2,55.0,5882,6.84,6.79,4.24,0.00614460029994587
14566,1.21,Ideal,H,VS2,62.8,55.0,5882,6.79,6.74,4.25,0.006221094084793512
14567,1.04,Premium,F,SI1,59.5,60.0,5882,6.62,6.59,3.93,0.006065929868495189
14568,1.04,Ideal,F,SI1,61.3,56.0,5882,6.55,6.5,4.0,0.006106870229007634
14569,1.01,Premium,E,VS2,59.3,59.0,5882,6.59,6.54,3.89,0.006024328002017781
14570,1.04,Premium,H,VS1,59.7,59.0,5882,6.64,6.59,3.95,0.00601703793719277
14571,1.01,Premium,E,VS2,59.5,60.0,5882,6.3,6.24,3.73,0.0068879090326811505
14572,1.0,Very Good,H,VS2,64.7,56.0,5883,6.23,6.29,4.05,0.0063009536461838735
14573,1.03,Premium,H,VS1,62.4,60.0,5883,6.48,6.43,4.03,0.006134034295040331
14574,1.2,Very Good,I,VS2,61.7,59.0,5884,6.83,6.88,4.23,0.006037146805781848
14575,1.03,Very Good,I,SI2,63.5,58.0,5884,6.38,6.4,4.06,0.006213131398922125
14576,1.2,Very Good,H,SI2,61.5,58.0,5884,6.78,6.84,4.19,0.006175632264319037
14577,1.2,Ideal,I,VS2,62.5,56.0,5884,6.66,6.74,4.19,0.006380182438764761
14578,1.21,Very Good,E,SI1,61.0,60.0,5885,6.83,6.88,4.18,0.006160272826162925
14579,1.27,Ideal,J,VS1,61.4,59.0,5885,6.95,6.97,4.27,0.006139857097485051
14580,1.13,Premium,H,VS2,60.6,58.0,5885,6.81,6.72,4.1,0.006022519318962857
14581,1.13,Ideal,H,VS2,62.0,57.0,5885,6.7,6.66,4.14,0.006116867462314142
14582,1.13,Premium,H,VS2,62.4,58.0,5885,6.66,6.61,4.14,0.006200153100984076
14583,1.01,Very Good,G,VS2,60.0,57.0,5886,6.53,6.6,3.94,0.005947959943964329
14584,0.92,Ideal,H,VVS1,62.1,54.0,5886,6.26,6.23,3.88,0.006079862000878356
14585,1.05,Premium,H,VS1,60.1,57.0,5886,6.62,6.59,3.97,0.006062550765923611
14586,0.9,Very Good,E,VS2,61.3,58.0,5887,6.16,6.23,3.8,0.0061714917675042705
14587,1.0,Ideal,G,VS2,62.3,56.0,5887,6.37,6.41,3.98,0.0061534611933138994
14588,1.0,Ideal,G,VS2,62.3,56.0,5887,6.43,6.32,3.97,0.006198426303860047
14589,1.0,Premium,G,VS2,61.0,59.0,5887,6.41,6.37,3.9,0.006279686038304953
14590,1.28,Ideal,G,SI2,61.4,57.0,5888,6.96,6.99,4.28,0.006147234566637636
14591,1.1,Ideal,H,VS2,61.3,56.0,5888,6.64,6.67,4.08,0.006087494877649766
14592,1.09,Premium,G,VS2,59.9,56.0,5889,6.73,6.59,3.99,0.006159608695995411
14593,1.06,Ideal,H,VS2,62.5,57.0,5889,6.49,6.47,4.05,0.006233067995744932
14594,1.06,Premium,H,VS2,62.0,58.0,5889,6.57,6.5,4.05,0.006128752957773761
14595,1.21,Premium,D,SI2,62.2,60.0,5889,6.8,6.83,4.24,0.00614454737943687
14596,1.24,Premium,I,VS2,60.1,59.0,5889,7.02,6.95,4.2,0.006051324996169121
14597,1.06,Premium,H,VS2,62.6,58.0,5889,6.54,6.49,4.08,0.0061210123683254755
14598,1.23,Good,H,SI1,63.9,56.0,5889,6.81,6.77,4.34,0.006147231962919418
14599,1.24,Ideal,F,SI2,61.7,57.0,5889,6.95,6.88,4.27,0.0060732417279509
14600,1.24,Premium,I,VS2,62.1,55.0,5889,6.91,6.87,4.28,0.00610299665207322
14601,1.23,Ideal,H,SI1,63.0,56.0,5889,6.83,6.79,4.29,0.006182403429237439
14602,1.24,Premium,F,SI2,61.4,58.0,5889,6.94,6.9,4.25,0.006092902014834251
14603,1.02,Premium,D,SI1,62.3,59.0,5890,6.38,6.42,3.99,0.006241249859480095
14604,1.15,Ideal,D,SI2,61.7,57.0,5891,6.72,6.76,4.16,0.006085391740902096
14605,1.17,Ideal,I,VS1,61.5,57.0,5892,6.74,6.79,4.16,0.006145579771264251
14606,1.21,Premium,J,VVS1,61.3,59.0,5893,6.81,6.86,4.19,0.006181588904781532
14607,0.99,Premium,F,VS2,62.6,55.0,5893,6.5,6.35,4.02,0.005966533173020423
14608,1.21,Good,H,SI1,63.6,56.0,5893,6.63,6.68,4.23,0.006458847225374246
14609,1.23,Ideal,F,SI2,62.3,58.0,5894,6.8,6.84,4.25,0.006222303162751169
14610,1.04,Premium,E,SI1,61.2,59.0,5894,6.54,6.47,3.98,0.006175444716931984
14611,1.01,Very Good,H,VS2,60.2,60.0,5897,6.46,6.5,3.9,0.006167524624300047
14612,0.9,Ideal,D,VS2,63.0,57.0,5897,6.14,6.09,3.85,0.0062516710195662725
14613,1.29,Good,J,VS2,58.2,61.0,5898,7.07,7.12,4.13,0.0062049780740125165
14614,1.01,Premium,G,VS1,61.7,59.0,5898,6.38,6.33,3.92,0.00637985661215414
14615,1.16,Ideal,D,SI2,62.1,54.0,5898,6.79,6.74,4.2,0.006035024367971668
14616,1.14,Good,E,SI1,60.9,64.0,5899,6.78,6.68,4.09,0.006154253580382779
14617,1.2,Premium,H,SI1,62.4,59.0,5899,6.73,6.7,4.19,0.0063515154107083045
14618,1.26,Premium,G,SI2,59.1,59.0,5899,7.09,7.05,4.18,0.006030577613031332
14619,1.01,Very Good,F,VS2,62.9,56.0,5902,6.38,6.41,4.02,0.006143510607312422
14620,1.01,Good,F,VS2,60.1,60.0,5902,6.46,6.51,3.9,0.006158050700145977
14621,1.5,Very Good,J,SI2,58.7,60.0,5902,7.46,7.54,4.4,0.0060607784560821444
14622,1.21,Ideal,H,VS1,62.0,57.0,5902,6.79,6.75,4.19,0.006300830551008932
14623,1.25,Premium,H,VS2,61.9,58.0,5902,6.9,6.84,4.25,0.006231834203297388
14624,1.24,Ideal,H,SI2,62.0,56.0,5902,6.9,6.87,4.27,0.0061261550210682915
14625,1.24,Ideal,I,SI1,62.1,56.0,5902,6.88,6.84,4.26,0.006185396526217462
14626,1.01,Very Good,H,VS1,59.1,59.0,5904,6.5,6.59,3.87,0.006092725858403241
14627,1.09,Ideal,I,VS2,61.8,57.0,5904,6.55,6.59,4.06,0.006219761758017374
14628,1.0,Good,G,VS1,64.4,58.0,5906,6.23,6.29,4.03,0.00633222388760414
14629,1.03,Premium,E,VS2,61.3,61.0,5906,6.53,6.46,3.98,0.006134913636259565
14630,0.9,Ideal,H,VS1,60.4,57.0,5907,6.27,6.29,3.79,0.006021228563849278
14631,1.16,Ideal,G,SI1,61.8,55.0,5908,6.75,6.78,4.18,0.006063847082322474
14632,1.11,Premium,E,SI1,61.3,58.0,5908,6.66,6.61,4.07,0.006195165045391973
14633,1.08,Premium,E,SI1,59.6,60.0,5908,6.73,6.66,3.99,0.006038951843284368
14634,1.0,Fair,G,VS1,64.4,56.0,5908,6.31,6.26,4.05,0.006250881765008977
14635,1.07,Ideal,F,SI1,60.6,57.0,5909,6.62,6.67,1.07,0.022647286628589027
14636,1.22,Premium,J,VS1,61.7,59.0,5910,6.92,6.85,4.25,0.006055837802822915
14637,1.01,Very Good,H,VS2,59.7,64.0,5911,6.45,6.48,3.86,0.006260360586852399
14638,1.13,Ideal,H,SI1,61.9,60.0,5911,6.63,6.65,4.11,0.006235933107642221
14639,1.16,Ideal,D,SI1,62.0,56.0,5911,6.76,6.73,4.18,0.0060998611208860805
14640,1.38,Premium,J,SI1,59.0,59.0,5912,7.38,7.32,4.34,0.005886022447139935
14641,1.33,Very Good,J,VS2,63.9,57.0,5913,6.91,6.96,4.43,0.006242529850839021
14642,1.2,Good,D,SI1,63.5,55.0,5913,6.7,6.78,4.28,0.006172100378102869
14643,1.0,Premium,H,VVS2,61.4,59.0,5914,6.49,6.45,3.97,0.0060173473505032915
14644,1.1,Very Good,H,VS2,61.3,58.0,5914,6.63,6.74,4.1,0.006003927004910449
14645,2.0,Fair,H,I1,69.8,54.0,5914,7.6,7.56,5.29,0.006580197605966187
14646,1.05,Ideal,D,SI1,61.7,56.0,5914,6.53,6.59,4.05,0.0060247035221879935
14647,1.05,Ideal,D,SI1,62.8,57.0,5914,6.46,6.48,4.06,0.006178111494648273
14648,1.0,Very Good,G,VVS2,63.5,55.0,5914,6.36,6.3,4.02,0.00620835127546852
14649,1.0,Ideal,F,VVS2,61.3,56.0,5914,6.44,6.41,3.94,0.006148368392723538
14650,1.0,Very Good,E,VS1,63.2,53.0,5914,6.4,6.33,4.02,0.0061403095108973306
14651,1.2,Good,E,VS2,63.7,57.0,5914,6.71,6.64,4.25,0.006337262788332254
14652,1.65,Fair,J,SI1,61.6,66.0,5914,7.61,7.47,4.66,0.006228633380985776
14653,1.2,Ideal,I,VS2,62.1,57.0,5914,6.78,6.71,4.19,0.006295279387174695
14654,1.5,Premium,G,I1,60.3,61.0,5914,7.39,7.34,4.44,0.006228275153437295
14655,1.5,Good,J,SI1,64.0,56.0,5914,7.21,7.16,4.6,0.006316625661940259
14656,1.11,Very Good,D,SI1,61.6,57.0,5915,6.66,6.59,4.08,0.006198736449562121
14657,1.02,Ideal,G,VS2,62.6,58.0,5915,6.43,6.39,4.01,0.006190760003007253
14658,1.31,Very Good,I,SI2,62.7,58.0,5916,6.88,6.94,4.33,0.006336296488681808
14659,1.52,Fair,J,SI2,65.8,57.0,5916,7.18,7.11,4.7,0.006335073894885954
14660,1.05,Very Good,G,VS2,61.7,55.0,5917,6.5,6.56,4.03,0.006110363642288837
14661,1.2,Very Good,G,SI1,62.9,57.0,5918,6.73,6.79,4.25,0.0061788475136381965
14662,1.02,Premium,D,SI1,60.6,59.0,5918,6.53,6.47,3.94,0.0061275446987264694
14663,1.01,Very Good,G,VS2,61.6,58.0,5919,6.4,6.45,3.96,0.006178549056456033
14664,1.01,Very Good,G,VS2,59.1,58.0,5919,6.56,6.63,3.9,0.005954419098663664
14665,1.01,Very Good,G,VS2,63.0,57.0,5919,6.35,6.42,4.02,0.006162920526271921
14666,1.35,Premium,I,SI2,62.3,59.0,5919,7.09,7.03,4.4,0.006155729561564318
14667,1.51,Fair,H,SI2,66.9,57.0,5919,7.13,7.09,4.75,0.00628850734677776
14668,1.51,Fair,F,SI2,65.4,56.0,5919,7.2,7.08,4.67,0.006342994175535097
14669,1.0,Good,G,VS1,63.9,55.0,5920,6.28,6.34,4.03,0.0062322670190373824
14670,1.28,Very Good,I,SI1,63.6,54.0,5920,6.87,6.9,4.38,0.006164956709962964
14671,1.21,Premium,E,SI2,61.7,59.0,5920,6.83,6.78,4.2,0.006221365010672983
14672,1.32,Premium,I,SI2,58.4,60.0,5921,7.24,7.15,4.2,0.006071276789508833
14673,1.0,Good,G,VS1,58.6,62.0,5921,6.5,6.53,3.82,0.006167513363459581
14674,1.18,Premium,I,VS1,62.1,58.0,5921,6.76,6.7,4.18,0.006232814861735038
14675,1.21,Very Good,D,SI2,60.9,58.0,5922,6.83,6.89,4.18,0.006151331936720018
14676,1.02,Good,G,VS2,63.6,57.0,5922,6.41,6.38,4.07,0.006128117083276293
14677,1.02,Ideal,G,VS2,62.6,57.0,5922,6.43,6.41,4.02,0.0061560922082666844
14678,1.09,Ideal,F,SI1,62.0,56.0,5922,6.61,6.59,4.09,0.006118096402463335
14679,1.09,Ideal,F,SI1,62.0,56.0,5922,6.61,6.56,4.08,0.006161139412408629
14680,1.27,Good,I,VS2,63.3,63.0,5923,6.82,6.87,4.33,0.006260005472723524
14681,1.01,Premium,F,VS2,59.7,60.0,5923,6.41,6.38,3.82,0.0064651603773287795
14682,1.03,Very Good,D,SI1,62.5,59.0,5924,6.45,6.48,4.04,0.006099877860309717
14683,1.29,Premium,H,SI2,60.1,58.0,5924,7.02,6.95,4.2,0.00629533003633723
14684,1.14,Premium,F,SI1,61.1,59.0,5925,6.7,6.75,4.11,0.006133162250386347
14685,1.14,Premium,F,SI1,59.6,58.0,5925,6.78,6.8,4.05,0.0061053592200564265
14686,1.27,Ideal,J,VS2,62.9,54.0,5925,6.87,6.9,4.33,0.0061874256991267295
14687,1.25,Premium,I,VS2,62.2,57.0,5925,6.92,6.84,4.28,0.006170268286819185
14688,1.29,Ideal,H,SI2,62.1,57.0,5926,6.95,6.93,4.31,0.006214331274005114
14689,1.08,Good,D,SI1,63.8,59.0,5927,6.47,6.39,4.1,0.00637139836796631
14690,1.05,Premium,G,VS2,62.5,55.0,5927,6.59,6.54,4.1,0.005942131785617394
14691,1.05,Premium,D,SI1,60.5,56.0,5927,6.7,6.59,4.0,0.0059452358843113725
14692,1.0,Ideal,F,VS2,62.1,57.0,5929,6.34,6.38,3.95,0.006258827293544132
14693,1.0,Ideal,D,SI1,59.9,56.0,5929,6.51,6.54,3.91,0.006007095076107912
14694,1.0,Very Good,H,VVS2,60.3,59.0,5929,6.41,6.46,3.88,0.006224116699499297
14695,1.0,Very Good,F,VS2,62.9,59.0,5929,6.3,6.33,3.97,0.006316336135954841
14696,1.0,Very Good,F,VS2,58.7,62.0,5929,6.51,6.6,3.85,0.006045251122754266
14697,1.0,Good,F,VS2,63.7,59.0,5929,6.27,6.32,4.01,0.006293192381934551
14698,1.23,Premium,E,SI2,62.5,58.0,5929,6.86,6.81,4.27,0.006166035329818373
14699,1.02,Very Good,F,SI1,62.9,56.0,5930,6.39,6.43,4.03,0.006160036628302503
14700,0.3,Ideal,F,VS2,62.3,57.0,605,4.3,4.33,2.69,0.005989804155366735
14701,0.3,Ideal,G,VS1,61.4,55.0,605,4.31,4.36,2.66,0.006001721773942509
14702,0.3,Ideal,G,VS1,61.5,57.0,605,4.31,4.34,2.66,0.006029379477969893
14703,0.3,Premium,G,VS1,61.3,58.0,605,4.29,4.33,2.64,0.0061174740998381555
14704,0.3,Ideal,F,VS2,60.7,57.0,605,4.29,4.34,2.62,0.006149969213254118
14705,0.3,Ideal,G,VS1,61.8,55.0,605,4.31,4.33,2.67,0.0060206700439815975
14706,0.3,Very Good,G,VS1,62.9,60.0,605,4.18,4.22,2.64,0.006442116807431214
14707,0.3,Premium,G,VS1,61.8,60.0,605,4.29,4.32,2.66,0.006085532401321874
14708,0.3,Ideal,H,VVS2,60.4,56.0,605,4.32,4.36,2.62,0.006079246134572136
14709,0.3,Good,G,VS1,63.8,55.0,605,4.25,4.28,2.72,0.006063447919024674
14710,0.3,Ideal,F,VS2,61.6,57.0,605,4.28,4.32,2.65,0.0061227688630263125
14711,0.3,Ideal,F,VS2,61.3,55.0,605,4.3,4.32,2.64,0.006117375303421814
14712,0.3,Premium,G,VS1,61.9,59.0,605,4.28,4.32,2.66,0.006099750934969821
14713,0.3,Very Good,H,VVS2,63.0,56.0,605,4.23,4.28,2.68,0.006183043818489575
14714,0.3,Premium,H,VVS2,61.5,58.0,605,4.28,4.3,2.64,0.006174547035229495
14715,0.3,Ideal,G,VS1,62.3,56.0,605,4.29,4.32,2.68,0.006040117980416487
14716,0.3,Premium,F,VS2,62.5,58.0,605,4.29,4.32,2.69,0.006017664010229065
14717,0.3,Ideal,F,VS2,60.7,56.0,605,4.32,4.34,2.63,0.006084039568646462
14718,0.3,Good,H,VVS2,63.1,60.0,605,4.24,4.28,2.69,0.006145530085565443
14719,0.3,Good,G,VS1,63.6,54.0,605,4.25,4.31,2.72,0.006021242945110349
14720,0.3,Ideal,G,VS1,62.5,57.0,605,4.29,4.32,2.69,0.006017664010229065
14721,0.3,Very Good,G,VS1,61.2,59.0,605,4.28,4.32,2.63,0.00616932984297328
14722,0.3,Premium,H,VVS2,62.0,58.0,605,4.3,4.35,2.68,0.005984512082729895
14723,0.3,Very Good,G,VS1,61.4,58.0,605,4.32,4.35,2.66,0.0060015940233726075
14724,0.3,Premium,G,VS1,61.4,60.0,605,4.3,4.33,2.65,0.006080216293560949
14725,0.3,Very Good,H,VVS2,60.6,58.0,605,4.33,4.35,2.63,0.006056034672009705
14726,0.3,Ideal,G,VS1,62.2,55.0,605,4.28,4.31,2.67,0.0060910049744019425
14727,0.3,Ideal,H,VVS2,61.6,55.0,605,4.3,4.34,2.66,0.006043401290709358
14728,0.3,Good,G,VS1,63.1,56.0,605,4.24,4.26,2.68,0.006197421079561004
14729,0.3,Very Good,F,VS2,62.9,57.0,605,4.27,4.29,2.69,0.006088128459997557
14730,1.15,Ideal,I,VS1,61.3,56.0,5930,6.74,6.76,4.14,0.0060966449918743925
14731,1.22,Premium,H,VS2,62.7,58.0,5930,6.77,6.73,4.23,0.006330175203735521
14732,1.21,Very Good,I,VS2,62.0,57.0,5931,6.78,6.83,4.22,0.006191879868442305
14733,1.15,Very Good,D,SI1,61.7,58.0,5932,6.69,6.76,4.15,0.00612740984368924
14734,1.05,Ideal,I,VVS2,61.8,53.0,5932,6.56,6.57,4.06,0.006000591418290188
14735,1.25,Ideal,H,SI2,62.2,55.4,5932,6.89,6.94,4.29,0.006093601204922377
14736,1.01,Ideal,F,SI1,61.7,56.0,5932,6.45,6.48,3.99,0.006056388938659213
14737,1.09,Ideal,E,SI1,61.1,55.0,5935,6.66,6.7,4.08,0.005987110903704407
14738,1.0,Ideal,E,SI1,62.9,56.0,5935,6.33,6.38,4.0,0.006190355920704017
14739,1.15,Good,H,VS1,64.3,54.0,5935,6.66,6.62,4.27,0.006108544566273258
14740,1.01,Ideal,H,VS2,61.7,56.0,5936,6.45,6.47,3.98,0.006080990240492327
14741,1.13,Ideal,D,SI1,61.8,56.0,5936,6.74,6.68,4.15,0.006047752195012925
14742,1.21,Ideal,H,SI1,62.0,56.0,5936,6.86,6.81,4.24,0.006108692809206278
14743,1.26,Ideal,G,SI2,60.9,55.0,5937,7.0,7.05,4.28,0.0059654006760787425
14744,1.19,Ideal,F,SI1,62.1,56.0,5937,6.81,6.84,4.24,0.006025289120713659
14745,1.24,Ideal,H,SI2,59.5,61.0,5937,6.98,7.03,4.17,0.006060031512750321
