,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
12696,0.26,62.0,56.0,4.09,4.13,2.55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,599
12697,0.26,61.7,57.0,4.07,4.1,2.52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,599
12698,0.26,61.7,59.0,4.1,4.14,2.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,599
12699,0.26,62.3,60.0,4.07,4.09,2.54,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,599
12700,0.26,61.6,57.0,4.08,4.1,2.52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,599
12701,0.26,61.8,58.0,4.11,4.14,2.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,599
12702,0.26,62.4,56.0,4.1,4.11,2.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,599
12703,0.26,62.5,56.0,4.08,4.11,2.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599
12704,0.26,61.4,56.0,4.12,4.15,2.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599
12705,0.26,61.5,56.0,4.08,4.11,2.52,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,599
12706,0.26,62.3,57.0,4.06,4.09,2.54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,599
12707,0.26,62.0,56.0,4.1,4.13,2.55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,599
12708,0.26,61.6,57.0,4.08,4.1,2.52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,599
12709,0.4,64.0,56.0,4.64,4.7,2.99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,599
12710,0.32,61.8,54.0,4.4,4.43,2.73,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,599
12711,0.32,61.4,56.0,4.41,4.45,2.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,599
12712,0.29,59.1,61.0,4.33,4.37,2.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,600
12713,1.24,61.0,59.0,6.93,6.97,4.24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5311
12714,1.04,61.9,56.0,6.46,6.5,4.01,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5311
12715,1.02,61.2,58.0,6.5,6.47,3.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5312
12716,1.02,62.5,56.0,6.45,6.42,4.02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5312
12717,0.9,62.6,60.0,6.15,6.08,3.83,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5312
12718,0.9,59.5,58.0,6.33,6.28,3.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5312
12719,1.02,61.2,56.0,6.53,6.48,3.98,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5312
12720,1.02,62.5,60.0,6.43,6.38,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5312
12721,1.5,60.6,62.0,7.22,7.24,4.38,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5313
12722,1.03,60.5,61.0,6.43,6.47,3.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5313
12723,1.07,61.4,56.0,6.57,6.63,4.05,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5313
12724,1.16,64.2,58.6,6.61,6.66,4.26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5314
12725,1.23,61.2,58.0,6.86,6.9,4.21,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5315
12726,1.18,61.7,63.0,6.67,6.72,4.13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5315
12727,1.11,62.8,61.0,6.63,6.56,4.14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5315
12728,1.11,61.5,59.0,6.69,6.64,4.1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5315
12729,1.11,61.0,56.0,6.74,6.7,4.1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5315
12730,1.11,60.2,54.0,6.82,6.7,4.07,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5315
12731,1.13,62.2,58.0,6.68,6.63,4.14,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5316
12732,1.13,61.7,54.0,6.74,6.71,4.15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5316
12733,1.13,60.4,59.0,6.75,6.7,4.06,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5316
12734,1.01,60.6,57.0,6.54,6.49,3.95,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5317
12735,0.91,64.0,61.0,6.06,6.13,3.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5317
12736,1.19,62.3,55.0,6.84,6.8,4.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5318
12737,1.2,61.8,55.0,6.84,6.86,4.23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5318
12738,1.33,59.2,62.0,7.22,7.16,4.26,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5318
12739,1.28,58.2,64.0,7.09,7.03,4.11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5319
12740,1.06,62.2,55.0,6.54,6.51,4.06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5319
12741,1.25,59.4,62.0,7.07,7.0,4.18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5320
12742,1.1,61.1,58.0,6.61,6.69,4.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5320
12743,1.0,63.2,59.0,6.29,6.4,4.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5320
12744,1.0,62.6,59.0,6.37,6.31,3.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5320
12745,1.2,62.9,54.0,6.76,6.79,4.26,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5321
12746,1.22,62.3,55.3,6.8,6.87,4.26,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5321
12747,1.04,61.3,55.0,6.51,6.53,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5321
12748,1.0,59.7,57.0,6.56,6.48,3.89,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5322
12749,1.0,59.4,63.0,6.47,6.42,3.83,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5322
12750,1.2,63.1,58.0,6.7,6.62,4.2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5322
12751,1.0,60.8,60.0,6.39,6.33,3.87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5322
12752,1.05,61.1,58.0,6.57,6.53,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5323
12753,1.21,62.7,59.0,6.75,6.78,4.24,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5324
12754,1.21,62.6,61.0,6.7,6.75,4.21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5324
12755,1.21,62.1,56.0,6.76,6.92,4.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5324
12756,1.21,62.3,55.0,6.81,6.86,4.26,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5324
12757,0.9,61.2,56.0,6.18,6.23,3.8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5324
12758,1.07,62.2,55.0,6.54,6.58,4.08,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5325
12759,1.11,60.6,59.0,6.75,6.71,4.08,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5325
12760,1.14,62.2,58.0,6.64,6.7,4.15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5326
12761,1.07,62.1,59.0,6.52,6.56,4.06,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5327
12762,1.33,64.0,53.0,6.93,7.01,4.46,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5327
12763,1.08,62.7,57.0,6.52,6.49,4.08,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5327
12764,1.51,59.7,62.0,7.46,7.42,4.44,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5327
12765,1.06,59.6,57.0,6.62,6.67,3.96,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5328
12766,1.11,61.9,55.0,6.65,6.66,4.12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5329
12767,1.12,61.2,60.0,6.67,6.63,4.07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5329
12768,1.12,59.8,58.0,6.79,6.76,4.05,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5329
12769,1.22,62.1,56.0,6.83,6.79,4.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5329
12770,1.22,63.5,56.0,6.79,6.75,4.3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5329
12771,1.27,61.0,61.0,6.95,7.01,4.26,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5330
12772,1.0,58.2,61.0,6.53,6.57,3.81,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5330
12773,1.03,62.0,57.0,6.47,6.44,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5330
12774,1.03,60.5,59.0,6.6,6.52,3.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5330
12775,1.03,62.2,57.0,6.48,6.42,4.01,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5330
12776,0.9,60.3,58.0,6.23,6.28,3.77,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5331
12777,1.0,61.6,57.0,6.37,6.45,3.95,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5331
12778,1.01,64.4,58.0,6.18,6.24,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5331
12779,1.0,65.5,60.0,6.18,6.12,4.03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5331
12780,1.0,58.5,64.0,6.53,6.49,3.81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5331
12781,1.19,63.7,57.0,6.73,6.69,4.28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5331
12782,1.12,63.6,56.0,6.68,6.54,4.19,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5331
12783,1.25,59.4,60.0,7.1,7.03,4.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5331
12784,1.2,62.5,59.0,6.74,6.68,4.2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5332
12785,1.27,65.2,54.0,6.78,6.71,4.41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5334
12786,1.02,60.2,62.0,6.46,6.54,3.91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5335
12787,0.9,61.9,56.0,6.15,6.22,3.83,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5335
12788,0.9,61.3,57.0,6.2,6.24,3.81,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5335
12789,1.11,62.5,58.0,6.61,6.64,4.14,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5335
12790,1.34,62.7,56.0,7.05,7.08,4.43,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5335
12791,1.09,59.8,60.0,6.72,6.66,4.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5335
12792,1.03,62.5,57.0,6.4,6.49,4.03,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5337
12793,0.7,61.9,56.0,5.66,5.69,3.51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5338
12794,0.7,61.8,55.0,5.69,5.73,3.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5338
12795,1.13,61.4,59.0,6.73,6.68,4.12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5338
12796,1.01,62.3,56.0,6.36,6.42,3.98,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5339
12797,1.01,61.1,57.0,6.43,6.46,3.94,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5339
12798,1.14,61.6,56.0,6.71,6.73,4.14,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5339
12799,1.01,60.2,60.0,6.46,6.5,3.9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5340
12800,1.21,61.9,54.0,6.85,6.88,4.25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5341
12801,1.0,62.3,59.0,6.26,6.29,3.91,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5342
12802,0.91,62.0,59.0,6.19,6.16,3.83,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5342
12803,1.06,62.0,57.0,6.54,6.5,4.04,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5342
12804,1.05,61.9,57.0,6.54,6.57,4.06,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5342
12805,1.13,59.7,57.0,6.82,6.79,4.06,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5342
12806,1.04,59.6,58.0,6.63,6.55,3.93,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5344
12807,1.0,57.2,62.0,6.59,6.56,3.76,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5345
12808,1.01,62.3,58.0,6.44,6.41,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5345
12809,1.01,59.8,60.0,6.57,6.53,3.92,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5345
12810,1.01,62.2,59.0,6.41,6.36,3.97,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5345
12811,1.01,60.6,59.0,6.52,6.49,3.94,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5345
12812,1.01,60.9,55.0,6.5,6.48,3.95,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5345
12813,1.02,62.4,57.0,6.47,6.36,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5346
12814,1.21,62.8,57.0,6.73,6.8,4.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5346
12815,1.02,61.5,59.0,6.45,6.4,3.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5346
12816,1.11,61.0,59.0,6.7,6.67,4.08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5346
12817,1.1,60.5,57.0,6.73,6.7,4.06,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5347
12818,1.07,61.9,55.0,6.57,6.62,4.08,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5347
12819,1.05,60.2,57.0,6.6,6.65,3.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5347
12820,1.05,61.9,56.0,6.48,6.5,4.02,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5347
12821,1.0,61.3,59.0,6.39,6.35,3.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5347
12822,1.02,66.6,57.0,6.09,6.14,4.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5350
12823,1.0,59.6,60.0,6.43,6.48,3.85,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5351
12824,1.0,61.2,60.0,6.39,6.42,3.92,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5351
12825,1.05,61.6,61.0,6.55,6.5,4.02,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5351
12826,1.5,61.3,59.0,7.38,7.33,4.51,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5351
12827,1.2,62.0,58.0,6.73,6.79,4.19,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5352
12828,1.2,63.8,57.0,6.64,6.72,4.26,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5352
12829,1.05,61.8,54.0,6.55,6.57,4.05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5352
12830,1.08,61.8,56.0,6.58,6.55,4.06,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5352
12831,1.08,61.6,57.0,6.62,6.58,4.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5352
12832,1.04,61.4,63.0,6.51,6.55,4.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5353
12833,1.03,59.4,60.0,6.61,6.66,3.94,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5353
12834,1.21,61.6,58.0,6.89,6.84,4.23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5353
12835,1.06,61.8,56.0,6.56,6.51,4.04,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5354
12836,1.25,62.0,57.0,6.92,6.85,4.27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5355
12837,1.25,61.6,57.0,6.98,6.91,4.28,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5355
12838,1.02,62.4,58.0,6.39,6.43,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5356
12839,1.03,62.8,56.0,6.38,6.46,4.03,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5356
12840,1.22,58.5,61.0,6.94,7.0,4.08,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5356
12841,0.9,59.3,56.0,6.27,6.32,3.73,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5356
12842,1.08,61.8,54.2,6.57,6.6,4.07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5357
12843,1.34,62.0,55.0,7.06,7.03,4.37,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5358
12844,1.34,62.0,56.0,7.09,7.03,4.38,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5358
12845,1.11,61.6,56.0,6.65,6.69,4.11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5358
12846,1.09,61.9,57.0,6.63,6.58,4.09,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5358
12847,0.92,60.9,61.0,6.25,6.22,3.8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5358
12848,1.11,61.2,55.0,6.72,6.68,4.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5358
12849,1.1,61.6,56.0,6.66,6.63,4.09,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5359
12850,1.12,61.1,59.0,6.69,6.73,4.1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5361
12851,1.1,62.1,58.0,6.61,6.63,4.11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5361
12852,1.05,61.9,56.0,6.51,6.55,4.04,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5361
12853,1.05,62.3,55.0,6.47,6.54,4.05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5361
12854,1.11,58.3,62.0,6.77,6.84,3.97,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5361
12855,1.24,61.8,58.0,6.88,6.84,4.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5361
12856,1.25,62.7,57.0,6.82,6.86,4.29,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5362
12857,1.06,61.0,57.0,6.55,6.59,4.01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5362
12858,1.12,62.0,57.0,6.69,6.64,4.13,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5363
12859,1.12,62.2,60.0,6.65,6.59,4.12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5363
12860,1.12,61.6,59.0,6.67,6.63,4.1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5363
12861,1.26,62.0,56.0,7.0,6.94,4.32,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5363
12862,1.21,59.3,59.0,6.97,7.0,4.14,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5364
12863,1.09,62.4,57.0,6.55,6.6,4.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5364
12864,1.03,63.0,59.0,6.47,6.36,4.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5364
12865,1.03,62.3,56.0,6.46,6.44,4.02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5364
12866,1.03,60.9,58.0,6.55,6.48,3.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5364
12867,1.03,61.6,61.0,6.51,6.44,3.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5364
12868,1.03,62.6,56.0,6.43,6.38,4.01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5364
12869,1.03,62.6,57.0,6.42,6.46,4.03,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5366
12870,1.01,58.2,59.0,6.59,6.54,3.82,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5366
12871,1.17,61.9,60.0,6.72,6.66,4.14,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5366
12872,1.16,63.0,58.0,6.7,6.66,4.21,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5366
12873,1.14,62.9,59.0,6.62,6.64,4.17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5367
12874,1.07,60.4,58.0,6.67,6.73,4.05,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5367
12875,1.02,60.6,57.0,6.49,6.52,3.94,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5367
12876,1.22,62.1,59.0,6.8,6.86,4.24,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5368
12877,1.22,61.2,59.0,6.86,6.9,4.21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5368
12878,1.02,61.4,58.0,6.48,6.41,3.96,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5369
12879,1.13,62.1,59.0,6.64,6.71,4.14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5370
12880,1.05,62.7,59.0,6.43,6.49,4.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5370
12881,1.05,59.0,59.0,6.68,6.71,3.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5370
12882,1.1,62.0,57.0,6.66,6.7,4.14,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5370
12883,1.37,60.0,62.0,7.24,7.21,4.33,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5370
12884,1.27,59.7,57.0,6.99,7.04,4.19,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,5371
12885,1.01,61.5,60.0,6.39,6.42,3.94,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5372
12886,1.16,60.5,60.0,6.86,6.77,4.12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5372
12887,1.01,62.1,57.0,6.4,6.45,3.99,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5372
12888,1.2,63.1,57.0,6.68,6.75,4.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5373
12889,0.81,62.2,53.7,5.97,5.99,3.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5373
12890,1.07,62.0,53.0,6.61,6.62,4.1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5373
12891,1.2,61.1,57.0,6.86,6.89,4.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5373
12892,0.9,61.9,54.0,6.19,6.22,3.84,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5373
12893,1.06,61.2,55.0,6.61,6.57,4.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5373
12894,1.17,61.4,56.0,6.83,6.76,4.17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5373
12895,1.23,61.2,57.0,6.89,6.86,4.21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5373
12896,1.12,61.4,63.0,6.7,6.68,4.11,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5374
12897,1.12,61.7,59.0,6.67,6.71,4.13,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5375
12898,1.08,61.8,53.0,6.62,6.63,4.09,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5375
12899,0.93,61.8,55.0,6.28,6.26,3.88,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5375
12900,1.01,62.9,56.0,6.41,6.38,4.02,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5375
12901,1.2,63.0,60.0,6.71,6.63,4.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5376
12902,1.2,63.1,59.0,6.75,6.65,4.23,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5376
12903,1.09,62.1,55.0,6.6,6.64,4.11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5376
12904,1.0,65.0,58.0,6.21,6.16,4.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5376
12905,1.13,62.0,58.0,6.68,6.64,4.13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5376
12906,1.13,60.9,60.0,6.76,6.67,4.09,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5376
12907,1.2,62.2,58.0,6.79,6.74,4.21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5376
12908,1.2,63.5,61.0,6.75,6.71,4.27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5376
12909,1.2,62.6,58.0,6.74,6.71,4.21,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5376
12910,1.28,60.2,60.0,6.97,6.93,4.31,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5376
12911,1.2,62.5,58.0,6.81,6.76,4.24,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5376
12912,1.2,62.3,58.0,6.81,6.76,4.23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5376
