,carat,cut,color,clarity,depth,table,price,x,y,z,x/y,density
13018,1.2,3,I,SI1,62.8,57.0,5408,6.7,6.74,4.22,0.9940652818991098,0.0062970058366947105
13019,1.2,5,G,SI1,61.9,57.0,5408,6.63,6.66,4.11,0.9954954954954954,0.006116365068705129
13050,1.2,4,G,SI1,62.7,57.0,5408,6.62,6.5,4.11,1.0184615384615385,0.006276388396484544
13051,1.2,4,G,SI1,62.3,58.0,5408,6.61,6.52,4.09,1.0138036809815951,0.0062972453670258124
13052,1.2,5,D,SI2,61.7,59.0,5410,6.64,6.62,4.09,1.0030211480362536,0.006062854154116374
13053,1.5,4,F,I1,60.6,62.0,5410,7.24,7.22,4.38,1.002770083102493,0.006551509646023507
13055,1.2,4,H,SI1,62.1,58.0,5410,6.7,6.66,4.15,1.006006006006006,0.006102128022645914
13061,1.2,5,E,SI1,62.0,55.0,5411,6.46,6.5,4.02,0.9938461538461538,0.0061019029643400065
13063,1.2,1,H,SI1,65.8,58.0,5411,6.54,6.46,4.28,1.0123839009287925,0.006415107729125306
13064,1.2,5,H,SI1,64.2,59.0,5411,6.66,6.61,4.26,1.0075642965204237,0.006185469951424224
13065,1.23,2,H,SI2,63.8,57.4,5412,6.72,6.78,4.31,0.991150442477876,0.006263670078014164
13066,1.5,5,I,I1,61.8,57.0,5412,7.31,7.39,4.54,0.9891745602165087,0.006116086103173496
13067,1.2,5,I,SI1,61.8,56.0,5412,6.77,6.8,4.19,0.9955882352941177,0.006221135228609093
13068,1.23,4,I,SI1,62.5,59.0,5412,6.8,6.84,4.26,0.9941520467836257,0.006207696817298701
13069,1.23,4,J,VS1,62.7,58.0,5412,6.79,6.82,4.27,0.9956011730205279,0.006220468389536817
13070,1.24,5,J,VS2,61.7,55.0,5412,6.91,6.96,4.28,0.992816091954023,0.0060240785919171
13071,1.2,5,D,SI2,60.1,55.0,5412,6.79,6.85,4.1,0.9912408759124088,0.005925626051569204
13072,1.2,5,I,SI1,61.3,55.6,5412,6.79,6.84,4.18,0.9926900584795322,0.0060782680653029345
13073,1.2,5,D,SI2,62.5,56.0,5412,6.77,6.7,4.21,1.0104477611940297,0.006126892980827171
13074,1.26,5,D,SI2,61.6,56.0,5412,6.99,6.95,4.3,1.0057553956834533,0.006031705227693282
13075,1.26,4,D,SI2,61.9,58.0,5412,6.88,6.81,4.24,1.0102790014684289,0.0063426265094242975
13076,1.2,3,E,SI1,63.7,55.0,5413,6.35,6.4,4.06,0.9921874999999999,0.006060664830689269
13078,1.2,2,H,VS1,63.8,59.0,5416,6.3,6.34,4.03,0.9936908517350158,0.006274606864817509
13079,1.2,3,E,SI1,62.8,59.0,5416,6.41,6.45,4.04,0.993798449612403,0.006046753498046897
13081,1.2,5,F,SI1,62.7,55.0,5416,6.45,6.4,4.03,1.0078125,0.0060712293457979875
13082,1.5,2,H,SI2,63.8,57.0,5416,7.21,7.14,4.58,1.0098039215686274,0.006361980074176616
13083,1.2,4,H,VS2,62.7,61.0,5416,6.48,6.44,4.05,1.0062111801242235,0.006153432526665663
13086,1.2,5,H,SI1,61.7,57.0,5418,6.47,6.53,4.01,0.9908116385911179,0.006079605372933295
13087,1.2,2,G,VS2,64.4,58.0,5418,6.23,6.31,4.04,0.9873217115689383,0.006359494598245288
13088,1.29,4,H,SI2,61.0,57.0,5418,7.13,6.95,4.31,1.0258992805755396,0.006040016231256022
13089,1.28,5,I,SI2,61.7,59.0,5419,6.96,6.92,4.28,1.0057803468208093,0.006209417575259693
13090,1.2,4,D,SI1,61.6,56.0,5419,6.64,6.57,4.07,1.0106544901065448,0.006082692994724683
13092,1.46,4,G,SI2,62.8,52.0,5421,7.31,7.27,4.58,1.0055020632737277,0.005998402305003588
13093,1.3,4,G,SI2,61.8,57.0,5421,7.02,6.94,4.32,1.0115273775216138,0.006176792653471061
13094,1.2,5,I,VS2,61.9,56.0,5421,6.62,6.67,4.09,0.9925037481259371,0.006035584945027394
13095,1.21,4,H,SI2,62.6,61.0,5421,6.75,6.7,4.21,1.007462686567164,0.006355133805766627
13096,1.21,4,I,SI1,59.3,59.0,5421,6.98,6.95,4.13,1.0043165467625899,0.0060394180336922655
13097,1.21,5,J,VS1,62.3,55.0,5421,6.86,6.81,4.26,1.0073421439060206,0.006080013500242869
13098,1.21,4,I,SI1,62.1,56.0,5421,6.92,6.76,4.25,1.0236686390532546,0.006086163986407232
13101,1.2,5,H,SI2,62.4,53.0,5423,6.74,6.76,4.21,0.9970414201183433,0.006099541260279082
13103,1.2,5,H,SI1,61.4,55.0,5424,6.68,6.7,4.11,0.9970149253731343,0.005979978163294285
13104,1.2,4,H,VS2,62.1,59.0,5424,6.56,6.52,4.06,1.0061349693251533,0.006161781713619369
13105,1.2,4,G,SI1,62.7,58.0,5424,6.68,6.63,4.17,1.0075414781297134,0.006172751667796281
13107,1.2,5,G,SI1,62.1,55.0,5426,6.46,6.49,4.02,0.9953775038520801,0.006051971914008742
13110,1.24,3,J,VS1,59.1,62.0,5427,7.06,7.04,4.17,1.002840909090909,0.005982852142185299
13111,1.27,4,F,SI2,61.0,61.0,5428,7.01,6.95,4.26,1.0086330935251797,0.006119152818228832
13112,1.2,5,G,SI1,62.6,57.0,5428,6.64,6.56,4.13,1.0121951219512195,0.006170225104042227
13113,1.2,5,H,SI1,60.9,55.0,5428,6.72,6.69,4.08,1.0044843049327354,0.005942523995148633
13114,1.2,4,E,SI1,62.8,58.0,5429,6.45,6.39,4.03,1.0093896713615025,0.006140935739532572
13115,1.31,2,H,SI2,64.1,57.0,5429,6.9,6.84,4.41,1.0087719298245614,0.0062940112338971815
13116,1.21,4,G,SI2,60.3,58.0,5430,6.9,6.96,4.18,0.9913793103448276,0.006027687910430749
13118,2.15,1,J,I1,65.5,57.0,5430,8.01,7.95,5.23,1.0075471698113208,0.006455607631290882
13119,1.2,5,G,SI1,63.1,53.0,5430,6.36,6.42,4.03,0.9906542056074767,0.006137961837872532
13122,1.2,1,D,SI1,64.7,57.0,5430,6.33,6.25,4.07,1.0128,0.006272537078224281
13125,1.22,2,I,VS2,57.2,60.0,5431,7.07,7.01,4.03,1.008559201141227,0.006108257723074536
13126,1.21,4,J,VVS2,61.7,60.0,5431,6.82,6.85,4.22,0.9956204379562045,0.006137591408264769
13129,1.2,3,H,SI1,62.9,56.0,5433,6.34,6.41,4.01,0.9890795631825272,0.006197688061081764
13131,1.2,4,E,SI1,61.2,58.0,5433,6.57,6.53,4.01,1.006125574272588,0.0061033232996442095
13132,1.2,4,H,SI1,62.0,58.0,5433,6.77,6.71,4.18,1.0089418777943369,0.006056341693869032
13133,1.2,4,H,SI1,62.5,58.0,5433,6.64,6.61,4.14,1.004538577912254,0.006108760504096238
13134,1.2,4,H,SI1,61.1,60.0,5433,6.68,6.62,4.06,1.0090634441087614,0.006182476771042322
13135,1.26,4,H,SI2,60.9,57.0,5434,7.03,6.96,4.26,1.010057471264368,0.0060450010604659
13136,1.2,3,G,SI1,61.3,60.0,5435,6.53,6.55,4.01,0.9969465648854963,0.006180263776573203
13138,1.2,5,E,SI1,62.1,57.0,5436,6.48,6.5,4.03,0.996923076923077,0.006185800230465242
13139,1.2,4,F,SI1,62.5,59.0,5436,6.57,6.52,4.09,1.0076687116564418,0.0061072753996960615
13140,1.22,5,G,SI2,62.9,56.0,5436,6.86,6.78,4.29,1.0117994100294985,0.00611432794925661
13141,1.22,4,G,SI2,58.3,61.0,5436,7.0,6.92,4.06,1.0115606936416186,0.006203398241895921
13143,1.33,4,H,SI2,61.0,59.0,5437,7.1,7.06,4.32,1.0056657223796035,0.00614192974445139
13145,1.3,4,J,SI1,61.8,59.0,5438,6.99,6.95,4.31,1.0057553956834533,0.006208748982212914
13150,1.2,5,G,SI1,61.7,56.0,5439,6.6,6.63,4.08,0.995475113122172,0.0060493140077915175
13151,1.2,4,I,VS2,61.7,57.0,5439,6.84,6.77,4.2,1.0103397341211227,0.006118611809352695
13153,1.27,5,J,VS2,61.5,57.0,5442,6.93,6.98,4.28,0.992836676217765,0.0061343887496044525
13154,1.2,2,D,SI1,63.8,58.0,5443,6.34,6.38,4.06,0.9937304075235109,0.006150145686599586
13158,1.2,3,D,SI1,62.9,59.0,5443,6.39,6.43,4.03,0.9937791601866252,0.0060996441123387524
13159,1.2,2,D,SI1,63.1,60.0,5443,6.32,6.39,4.01,0.9890453834115807,0.006236760469026124
13162,1.2,3,H,SI1,63.5,58.0,5443,6.69,6.73,4.26,0.9940564635958395,0.006256485825133661
13163,1.24,5,J,VS2,62.3,56.0,5443,6.84,6.91,4.28,0.9898697539797394,0.00612976418124898
13164,1.24,5,E,SI2,59.2,55.0,5444,7.05,7.03,4.17,1.0028449502133712,0.005999860987091807
13165,1.24,3,I,VS1,61.4,63.0,5444,6.89,6.88,4.23,1.001453488372093,0.006184059473576152
13166,1.2,5,G,SI1,61.9,55.0,5444,6.62,6.57,4.08,1.0076103500761036,0.00602976318155822
13170,1.2,3,E,SI1,63.7,55.0,5445,6.45,6.49,4.12,0.9938366718027735,0.006146165320482514
13171,1.2,1,F,SI2,63.4,60.0,5445,6.56,6.65,4.19,0.9864661654135337,0.006565105936737763
13173,1.31,4,J,SI1,59.4,60.0,5446,7.06,7.12,4.21,0.9915730337078651,0.0061901974943290245
13174,1.31,2,I,SI2,63.6,55.1,5446,6.92,6.98,4.42,0.991404011461318,0.00613603049376703
13177,1.37,2,I,VS2,64.1,58.0,5449,6.92,6.9,4.43,1.0028985507246375,0.006476817437521405
13178,1.2,4,H,VS2,61.7,58.0,5450,6.64,6.69,4.11,0.9925261584454409,0.006079767336177219
13179,1.2,3,H,VS2,62.4,58.0,5450,6.57,6.69,4.14,0.9820627802690582,0.0061000184748127104
13180,1.31,3,J,SI1,62.3,55.0,5450,6.98,7.02,4.36,0.9943019943019944,0.006131860578378809
13182,1.2,3,D,SI2,62.6,57.0,5451,6.74,6.84,4.25,0.9853801169590644,0.006124580083478027
13183,1.2,3,I,VS1,62.2,57.0,5451,6.72,6.76,4.19,0.9940828402366864,0.0061994336365549865
13184,1.2,5,G,SI1,62.0,55.0,5451,6.65,6.68,4.13,0.9955089820359282,0.006104777828057408
13185,1.2,3,G,VS2,61.4,63.0,5451,6.55,6.51,4.01,1.0061443932411673,0.006082283766551306
13186,1.24,5,J,VS2,62.8,56.0,5451,6.83,6.8,4.28,1.0044117647058823,0.0062380420757950274
13187,1.21,3,J,VS1,62.6,57.0,5452,6.71,6.8,4.23,0.986764705882353,0.006269220861231365
13188,1.21,3,I,SI1,62.9,55.0,5452,6.69,6.76,4.23,0.9896449704142013,0.00632516980780872
13189,1.2,5,G,SI2,60.5,55.0,5452,6.9,6.85,4.16,1.0072992700729928,0.006001350812521869
13191,1.2,4,G,SI1,61.6,58.0,5453,6.6,6.56,4.05,1.0060975609756098,0.006102123310795399
13193,1.2,4,H,SI1,61.2,58.0,5454,6.76,6.81,4.15,0.9926578560939795,0.006071780802013151
13195,1.27,3,J,VS2,61.8,60.0,5455,6.9,6.94,4.28,0.9942363112391931,0.006196570437343207
13196,1.2,3,I,VS1,62.9,53.0,5455,6.45,6.5,4.07,0.9923076923076923,0.0060362851060525476
13198,1.27,5,J,SI1,61.4,57.0,5455,6.97,7.0,4.29,0.9957142857142857,0.006067581390393442
13200,1.2,5,I,VS2,61.8,54.0,5455,6.6,6.57,4.07,1.004566210045662,0.006119557800753317
13201,1.24,3,I,SI1,60.4,58.0,5456,6.95,7.02,4.22,0.9900284900284901,0.006022645730784433
13202,1.2,3,H,VS1,62.2,59.0,5456,6.47,6.52,4.04,0.9923312883435583,0.006219745631649671
13203,1.2,3,E,SI1,63.2,60.0,5456,6.33,6.42,4.03,0.985981308411215,0.006228111622268107
13204,1.2,5,D,SI2,62.6,57.0,5456,6.61,6.65,4.15,0.9939849624060151,0.006139695336805458
13205,1.2,5,H,SI1,62.3,55.0,5456,6.7,6.65,4.16,1.0075187969924813,0.005988708855951589
13206,1.2,5,H,SI1,61.6,56.0,5456,6.69,6.65,4.11,1.006015037593985,0.006070624828904771
13207,1.21,3,I,SI1,60.6,56.0,5457,6.89,6.97,4.2,0.9885222381635581,0.005999072077413216
13208,1.2,5,F,SI1,62.0,55.0,5457,6.5,6.54,4.04,0.9938837920489296,0.006113878854363913
13209,1.2,5,H,SI1,60.7,56.0,5457,6.74,6.7,4.08,1.0059701492537314,0.0060788742619595345
13210,1.2,5,E,SI2,62.2,56.0,5457,6.7,6.66,4.16,1.006006006006006,0.0060874594456684005
13211,1.2,5,H,SI1,62.7,56.0,5457,6.37,6.42,4.01,0.9922118380062306,0.006158891322484343
13212,1.2,4,I,VS1,60.4,59.0,5457,6.89,6.82,4.14,1.0102639296187683,0.00596285229379516
13213,1.2,4,H,SI1,59.3,59.0,5458,6.8,6.76,4.02,1.0059171597633136,0.006169119595201854
13216,1.2,2,I,SI1,64.4,61.0,5458,6.52,6.59,4.22,0.9893778452200304,0.006618137482276076
13217,1.2,4,G,SI1,62.1,59.0,5458,6.75,6.71,4.18,1.0059612518628913,0.00623274605547725
13218,1.2,4,H,SI1,61.9,58.0,5458,6.71,6.67,4.14,1.0059970014992503,0.006152564228479942
13219,1.2,3,H,SI1,63.1,58.0,5458,6.69,6.6,4.19,1.0136363636363637,0.006161986961884218
13220,1.2,5,J,VS2,61.4,56.0,5459,6.55,6.6,4.04,0.9924242424242424,0.006069309220998437
13222,1.5,1,D,I1,64.7,62.0,5460,7.19,7.04,4.6,1.0213068181818181,0.006442165502152199
13223,1.5,4,G,SI2,61.7,55.0,5460,7.39,7.32,4.54,1.0095628415300546,0.006107730794289379
13225,1.2,3,E,SI1,62.1,56.0,5461,6.43,6.48,4.01,0.9922839506172838,0.006044926468078024
13226,1.2,5,G,SI1,62.9,56.0,5461,6.52,6.49,4.09,1.0046224961479198,0.006124776772109977
13227,1.2,4,H,SI1,61.0,60.0,5461,6.59,6.56,4.01,1.0045731707317074,0.006114658946475184
13228,1.21,4,H,VS2,60.8,62.0,5461,6.82,6.78,4.13,1.0058997050147493,0.006336088725517641
13229,1.29,3,I,SI1,62.2,58.0,5463,6.94,6.99,4.33,0.9928469241773963,0.006141368650563922
13230,1.29,4,J,VS1,61.7,59.0,5463,6.93,6.97,4.29,0.994261119081779,0.0062253877305396815
13231,1.2,4,I,SI1,61.3,59.0,5464,6.84,6.79,4.18,1.0073637702503682,0.006129778811619061
13232,1.2,4,H,SI1,63.0,57.0,5465,6.55,6.44,4.09,1.0170807453416149,0.006202021998282214
13233,1.22,4,I,SI1,59.0,61.0,5466,7.02,6.98,4.13,1.0057306590257877,0.0060286107588327
13234,1.22,4,I,SI1,62.2,57.0,5466,6.87,6.79,4.25,1.011782032400589,0.006153814337151599
13235,1.22,4,I,SI1,62.1,59.0,5466,6.86,6.8,4.24,1.0088235294117647,0.006168235488265386
13236,1.22,4,H,SI2,60.2,56.0,5466,6.96,6.93,4.18,1.0043290043290043,0.006051193973978994
13237,1.2,4,H,VS2,62.7,59.0,5468,6.49,6.43,4.05,1.0093312597200623,0.006212674583921652
13240,1.2,5,I,SI1,62.3,58.0,5469,6.65,6.7,4.16,0.9925373134328358,0.006150565852058388
13241,1.2,5,H,SI1,61.7,56.0,5469,6.51,6.55,4.03,0.9938931297709923,0.006052098735451795
13242,1.2,2,D,SI1,64.9,53.0,5469,6.27,6.3,4.08,0.9952380952380951,0.006204856566053677
13244,1.2,5,E,SI2,62.4,57.0,5473,6.64,6.7,4.16,0.9910447761194029,0.006159828752437994
13245,1.2,3,G,SI2,60.2,63.0,5474,6.81,6.84,4.11,0.9956140350877193,0.006268104243838782
13246,1.2,4,I,VS2,62.1,59.0,5474,6.77,6.72,4.19,1.0074404761904763,0.00629519636228301
13247,1.2,1,G,VS2,66.6,55.0,5475,6.27,6.22,4.16,1.0080385852090032,0.006225440943667379
13249,1.2,3,I,SI1,62.6,57.0,5476,6.74,6.77,4.23,0.9955686853766619,0.006217163854814426
13250,1.2,5,E,SI1,62.1,56.0,5476,6.43,6.48,4.01,0.9922839506172838,0.006164627982297391
13252,1.2,4,H,SI1,60.7,59.0,5476,6.72,6.7,4.07,1.0029850746268656,0.006002804510267197
13253,1.2,4,I,VS1,62.6,59.0,5477,6.73,6.71,4.21,1.0029806259314458,0.0062067224769190524
13255,1.2,3,E,SI1,64.1,56.0,5479,6.29,6.35,4.05,0.9905511811023623,0.006243699311477604
13256,1.2,3,H,VS2,62.4,56.0,5480,6.49,6.56,4.07,0.989329268292683,0.006117344236025886
13257,1.2,3,G,SI1,62.0,56.0,5480,6.47,6.55,4.04,0.9877862595419847,0.00613285015040669
13259,1.2,4,H,SI1,60.2,59.0,5480,6.84,6.77,4.1,1.0103397341211227,0.006109833313213021
13260,1.31,4,J,SI1,62.5,55.0,5480,7.05,6.97,4.38,1.011477761836442,0.006086607405412611
13261,1.2,3,F,SI1,60.6,60.0,5481,6.67,6.76,4.07,0.9866863905325444,0.0061576004373836216
13263,1.2,4,F,SI1,60.1,61.0,5483,6.74,6.64,4.06,1.0150602409638556,0.0061089837416057075
13264,1.2,5,H,SI1,62.3,56.0,5483,6.69,6.66,4.16,1.0045045045045045,0.006096558787141744
13265,1.2,2,G,VS2,63.7,59.0,5484,6.38,6.33,4.05,1.0078988941548184,0.006113931773534831
13266,1.2,4,F,SI1,62.9,55.0,5484,6.47,6.41,4.05,1.0093603744149766,0.006072714143324449
13268,1.2,2,G,VS2,63.7,57.0,5484,6.32,6.28,4.01,1.0063694267515924,0.006283171374956947
13270,1.2,1,G,VS2,67.6,57.0,5484,6.2,6.13,4.17,1.0114192495921697,0.006309744605515398
13272,1.2,5,G,SI2,62.2,56.0,5484,6.84,6.74,4.22,1.0148367952522255,0.006168119752317919
13273,1.2,4,E,SI1,62.0,61.0,5485,6.55,6.51,4.05,1.0061443932411673,0.006138023594041544
13275,1.24,3,H,SI2,63.2,55.0,5486,6.88,6.83,4.33,1.007320644216691,0.006094311475305417
13276,1.2,5,I,SI1,61.9,55.0,5486,6.66,6.62,4.11,1.0060422960725075,0.00601523304237927
13279,1.2,2,H,SI1,62.8,58.0,5487,6.62,6.67,4.17,0.9925037481259371,0.006191344545945202
13280,1.2,1,G,VS1,64.8,56.0,5487,6.48,6.52,4.21,0.9938650306748468,0.006296704682571424
13281,1.38,4,G,SI2,58.3,59.0,5487,7.34,7.27,4.26,1.0096286107290233,0.006070703424019261
13282,1.2,4,F,SI1,61.0,59.0,5487,6.67,6.57,4.04,1.015220700152207,0.006100299911077961
13283,1.3,1,J,SI1,66.0,57.1,5488,6.73,6.82,4.45,0.9868035190615836,0.006364787410959684
13290,1.21,5,J,SI1,62.7,55.0,5489,6.84,6.79,4.27,1.0073637702503682,0.006101429806035245
13291,1.21,4,J,VS1,60.0,60.0,5489,6.95,6.88,4.15,1.0101744186046513,0.006097671596541763
13292,1.2,3,I,SI2,63.7,56.0,5490,6.66,6.71,4.26,0.992548435171386,0.006303400438704063
13293,1.23,2,H,SI1,63.7,59.0,5490,6.76,6.71,4.29,1.007451564828614,0.006320895393991277
13297,1.2,4,D,SI1,61.8,57.0,5491,6.53,6.49,4.02,1.0061633281972264,0.006045793280099596
13298,1.2,5,E,SI2,61.7,55.0,5491,6.52,6.46,4.01,1.0092879256965943,0.006098355509164373
13299,1.2,2,H,VS2,63.7,58.0,5492,6.4,6.45,4.09,0.9922480620155039,0.006219082276681641
13301,1.2,3,E,SI1,62.2,56.0,5494,6.49,6.56,4.06,0.989329268292683,0.006074558646866954
13302,1.2,5,E,SI2,61.1,55.0,5494,6.9,6.87,4.21,1.0043668122270744,0.006013029332609363
13304,1.2,5,H,SI2,61.2,56.0,5496,6.7,6.69,4.1,1.0014947683109119,0.006040017565024055
13305,1.2,5,G,SI1,62.4,56.0,5496,6.57,6.61,4.11,0.9939485627836611,0.006106858356580434
13306,1.2,2,D,SI1,63.3,58.0,5497,6.35,6.39,4.03,0.9937402190923318,0.00623764338897403
13307,1.2,5,E,SI2,61.9,56.0,5497,6.8,6.84,4.22,0.9941520467836257,0.006062747706549154
13308,1.2,2,D,SI1,63.5,61.0,5497,6.27,6.35,4.01,0.9874015748031496,0.0063887299796697465
13309,1.24,3,I,SI2,61.6,59.0,5497,6.87,6.9,4.24,0.9956521739130434,0.006169500457538114
13310,1.2,3,G,SI1,62.9,58.0,5497,6.35,6.4,4.01,0.9921874999999999,0.006197596559781649
13313,1.2,3,D,SI1,62.6,58.0,5498,6.44,6.49,4.05,0.9922958397534669,0.006084874667532491
13314,1.2,5,H,SI1,62.1,56.0,5498,6.53,6.58,4.07,0.9924012158054711,0.0061185750801599085
13315,1.2,4,H,VS2,62.4,59.0,5498,6.53,6.46,4.05,1.0108359133126936,0.0062630092799652376
13316,1.2,3,E,SI1,62.9,60.0,5499,6.35,6.43,4.02,0.9875583203732504,0.006153335890927798
13317,1.2,2,E,SI1,63.3,55.0,5499,6.37,6.42,4.05,0.9922118380062306,0.006098062766212892
13318,1.2,3,E,SI1,62.8,57.0,5499,6.37,6.41,4.01,0.9937597503900156,0.00616849957727761
13319,1.2,3,E,SI1,62.9,58.0,5499,6.35,6.41,4.01,0.9906396255850233,0.006187927922402895
13320,1.25,4,J,VS1,62.0,58.0,5500,6.89,6.92,4.28,0.9956647398843931,0.006125491303605694
13322,1.2,2,G,VS2,63.3,60.0,5500,6.29,6.37,4.01,0.9874411302982732,0.006223942182365452
13323,1.25,3,I,SI1,58.9,58.0,5500,7.04,7.08,4.16,0.9943502824858756,0.006028520825925486
13325,1.2,5,H,SI1,62.3,56.0,5501,6.72,6.69,4.18,1.0044843049327354,0.0060664298332459765
13327,1.2,1,F,VS2,65.5,62.0,5501,6.19,6.23,4.07,0.9935794542536116,0.006434995816201456
13328,1.2,5,D,SI2,62.2,57.0,5501,6.66,6.62,4.12,1.0060422960725075,0.006110736319283529
13330,1.21,4,I,VS2,62.2,59.0,5502,6.79,6.85,4.24,0.9912408759124088,0.0061356300805298905
13331,1.22,5,H,SI2,61.0,57.0,5502,6.88,6.93,4.2,0.9927849927849928,0.006092406424632338
13332,1.22,5,H,SI2,61.7,56.0,5502,6.87,6.93,4.26,0.9913419913419914,0.0060153411118005085
13334,1.2,3,G,SI2,61.2,58.0,5504,6.65,6.69,4.08,0.9940209267563528,0.00617035422461015
13336,1.22,5,J,VS1,60.8,57.0,5504,6.85,6.89,4.18,0.9941944847605225,0.0061840608669739075
13337,1.23,4,J,VS2,61.9,55.0,5504,6.94,6.88,4.28,1.0087209302325582,0.006018848803073132
13338,1.2,4,D,SI2,58.8,58.0,5504,7.04,6.9,4.1,1.0202898550724637,0.005975047398695331
13339,1.2,5,D,SI2,60.4,55.0,5504,6.91,6.89,4.17,1.002902757619739,0.005993957194572761
13341,1.46,1,G,SI2,64.6,54.0,5504,7.11,7.03,4.57,1.0113798008534851,0.006391631522652853
13342,1.26,4,I,SI1,60.9,58.0,5504,6.99,6.94,4.24,1.0072046109510087,0.006125873753793082
13346,1.2,4,G,VS2,62.7,58.0,5506,6.44,6.36,4.01,1.0125786163522013,0.006210303375511765
13347,1.2,5,I,VS2,61.7,55.0,5506,6.66,6.69,4.12,0.9955156950672646,0.006046797374238707
13348,1.2,4,H,SI1,62.0,58.0,5506,6.77,6.66,4.16,1.0165165165165164,0.006131145348279765
13349,1.2,3,E,SI1,63.1,61.0,5508,6.42,6.35,4.03,1.0110236220472442,0.006208495522670413
13410,1.2,3,H,SI1,60.1,59.0,5508,6.83,6.88,4.11,0.9927325581395349,0.006109856968041264
13411,1.2,5,H,SI2,61.1,56.0,5509,6.78,6.79,4.15,0.9985272459499264,0.006071701667147952
13412,1.2,5,E,SI1,62.3,54.0,5509,6.45,6.49,4.03,0.9938366718027735,0.006046314233530529
13413,1.2,5,H,SI1,62.9,57.0,5510,6.79,6.76,4.26,1.0044378698224852,0.006136986624192173
13414,1.2,4,I,SI1,60.7,59.0,5510,6.9,6.87,4.18,1.0043668122270744,0.006056185045522829
13415,1.2,4,H,SI2,62.4,57.0,5510,6.83,6.75,4.24,1.0118518518518518,0.006138905003514523
13416,1.23,5,H,SI2,63.8,57.0,5510,6.78,6.72,4.31,1.0089285714285714,0.006263670078014164
13417,1.5,5,I,I1,61.8,57.0,5510,7.39,7.31,4.54,1.0109439124487005,0.006116086103173496
13418,1.2,5,I,SI1,61.8,56.0,5510,6.8,6.77,4.19,1.0044313146233383,0.006221135228609093
13419,1.23,4,J,VS1,62.7,58.0,5510,6.82,6.79,4.27,1.004418262150221,0.006220468389536817
13420,1.2,4,I,SI1,61.1,58.0,5510,6.88,6.8,4.18,1.011764705882353,0.0061363145458472705
13423,1.32,3,J,SI2,61.7,60.0,5513,6.95,7.01,4.31,0.9914407988587732,0.006286281697474171
13424,1.2,2,F,SI2,59.0,60.0,5514,6.9,6.97,4.09,0.9899569583931135,0.006100649429383381
13425,1.2,3,H,VS2,62.9,59.0,5515,6.47,6.56,4.1,0.9862804878048781,0.0062062859102598655
13427,1.2,2,H,VS1,63.8,59.0,5515,6.34,6.3,4.03,1.0063492063492063,0.006274606864817509
13428,1.2,4,E,SI1,62.8,59.0,5515,6.45,6.41,4.04,1.0062402496099845,0.006046753498046897
13429,1.2,3,H,SI1,63.2,58.0,5516,6.57,6.49,4.13,1.012326656394453,0.006132868284745599
13430,1.2,5,I,VS2,60.3,57.0,5516,6.61,6.66,4.01,0.9924924924924925,0.006004623809581913
13432,1.2,5,H,SI1,61.8,54.0,5517,6.6,6.61,4.09,0.9984871406959152,0.006052782279067564
13433,1.27,4,J,VS1,62.6,59.0,5518,6.88,6.92,4.32,0.9942196531791907,0.0061748361986129156
13434,1.2,3,G,SI2,61.7,59.0,5518,6.81,6.86,4.22,0.9927113702623905,0.0060869196297132005
13437,1.2,5,J,IF,60.6,56.0,5519,6.79,6.86,4.14,0.9897959183673469,0.006015389565236475
13438,1.2,5,G,SI1,60.9,57.0,5519,6.79,6.75,4.12,1.005925925925926,0.006143094922996834
13439,1.46,4,I,SI2,62.4,59.0,5519,7.21,7.16,4.49,1.0069832402234637,0.0062988059310454
13440,1.2,3,F,SI1,63.4,58.0,5520,6.51,6.42,4.1,1.014018691588785,0.006185944111045401
13442,1.24,5,G,SI2,61.4,56.0,5520,6.98,6.92,4.27,1.0086705202312138,0.006012184409288725
13443,1.23,4,I,VS2,61.7,58.0,5521,6.85,6.87,4.23,0.9970887918486171,0.006178989191214773
13444,1.2,3,F,SI1,63.3,58.0,5521,6.34,6.36,4.02,0.9968553459119496,0.006169181866790485
13445,1.2,3,H,SI1,62.9,57.0,5521,6.54,6.59,4.13,0.992412746585736,0.006179871867435592
13446,1.2,5,H,SI1,61.9,57.0,5521,6.64,6.68,4.12,0.9940119760479041,0.00612881150787675
13448,1.2,3,I,SI1,62.6,59.0,5522,6.75,6.71,4.21,1.0059612518628913,0.006293219174337511
13450,1.2,4,H,VS1,62.5,59.0,5523,6.43,6.47,4.03,0.9938176197836167,0.006143515028108401
13451,1.2,4,H,VS1,62.0,59.0,5523,6.45,6.48,4.01,0.9953703703703703,0.0061455128567708866
13452,1.2,3,I,VS2,61.8,58.0,5524,6.59,6.62,4.08,0.9954682779456193,0.006180009149110273
13454,1.35,1,J,SI1,65.2,56.0,5524,6.9,7.02,4.54,0.982905982905983,0.006138916309381738
13455,1.2,3,F,SI1,62.9,54.0,5525,6.46,6.49,4.07,0.9953775038520801,0.006094831665965155
13457,1.2,5,E,SI1,62.7,56.0,5526,6.73,6.7,4.21,1.0044776119402985,0.006057952693289384
13459,1.2,3,G,SI1,63.1,58.0,5526,6.65,6.59,4.18,1.0091047040971168,0.006168720623173983
13461,1.2,5,F,SI1,62.5,57.0,5527,6.59,6.54,4.1,1.007645259938838,0.006168498710783771
